"","CardNames","DeckCount","Winrate95Min"
"1","Hallowed Fountain",180,73.2
"2","Shadowspear",146,73.1
"3","Spell Pierce",250,73.1
"4","Windswept Heath",127,73
"5","Island",232,73
"6","Flooded Strand",294,73
"7","Stomping Ground",183,72.9
"8","Boseiju, Who Endures",195,72.9
"9","Steam Vents",378,72.9
"10","Blacksmith's Skill",84,72.8
"11","Lightning Bolt",361,72.8
"12","Ketria Triome",78,72.7
"13","Colossus Hammer",93,72.7
"14","Puresteel Paladin",93,72.7
"15","Sigarda's Aid",93,72.7
"16","Urza's Saga",211,72.7
"17","Scalding Tarn",332,72.7
"18","Ornithopter",90,72.6
"19","Esper Sentinel",99,72.6
"20","Marsh Flats",111,72.6
"21","Blood Crypt",136,72.6
"22","Mountain",210,72.6
"23","Ragavan, Nimble Pilferer",271,72.6
"24","Misty Rainforest",273,72.6
"25","Fable of the Mirror-Breaker",121,72.4
"26","Springleaf Drum",157,72.4
"27","Plains",137,72.3
"28","Fury",130,72.3
"29","Polluted Delta",156,72.3
"30","Otawara, Soaring City",254,72.3
"31","Seachrome Coast",70,72.2
"32","Kaldra Compleat",97,72.2
"33","Inkmoth Nexus",96,72.2
"34","Stoneforge Mystic",98,72.2
"35","Wrenn and Six",114,72.2
"36","Forest",200,72.2
"37","Giver of Runes",87,72.1
"38","Unholy Heat",226,72.1
"39","Mishra's Bauble",223,72.1
"40","Ziatora's Proving Ground",63,72
"41","Consider",145,72
"42","Wooded Foothills",182,72
"43","Fiery Islet",178,72
"44","Expressive Iteration",225,72
"45","Dragon's Rage Channeler",170,71.9
"46","Counterspell",139,71.8
"47","Bloodstained Mire",161,71.8
"48","Spirebluff Canal",209,71.8
"49","Thoughtseize",82,71.7
"50","Ledger Shredder",157,71.7
