"","Artist","NoCopies","Winrate"
"1","Rob Alexander",4312,0.75
"2","Christopher Rush",1844,0.749
"3","Anastasia Ovchinnikova",1588,0.745
"4","Mark Poole",1156,0.752
"5","Simon Dominic",1097,0.749
"6","Vance Kovacs",1094,0.755
"7","Chippy",1081,0.746
"8","Philip Straub",915,0.747
"9","Titus Lunter",877,0.753
"10","Eric Deschamps",857,0.749
"11","Kari Christensen",839,0.744
"12","Adam Paquette",836,0.744
"13","Shelly Wan",695,0.748
"14","Izzy",672,0.752
"15","Ron Spears",653,0.754
"16","Martina Fackova",648,0.748
"17","Raoul Vitale",647,0.747
"18","Mila Pesic",622,0.75
"19","Chase Stone",612,0.756
"20","Jason Chan",569,0.763
"21","Alayna Danner",559,0.752
"22","Zezhou Chen",549,0.752
"23","Ekaterina Burmak",539,0.748
"24","Aleksi Briclot",538,0.758
"25","Chris Ostrowski",537,0.753
"26","John Avon",523,0.747
"27","Ryan Pancoast",523,0.742
"28","Mike Bierek",466,0.754
"29","Howard Lyon",448,0.761
"30","Randy Vargas",446,0.755
"31","Raymond Swanland",444,0.741
"32","Dmitry Burmak",439,0.755
"33","Cyril Van Der Haegen",438,0.749
"34","Tom Wänerstrand",436,0.753
"35","Cristi Balanescu",422,0.752
"36","Erica Yang",419,0.748
"37","Joseph Meehan",414,0.754
"38","Chris Rallis",406,0.745
"39","Greg Staples",406,0.744
"40","Jesper Myrfors",403,0.755
"41","Lucas Graciano",379,0.749
"42","Anthony S. Waters",372,0.757
"43","David Martin",372,0.752
"44","Michael C. Hayes",370,0.753
"45","Iain McCaig",368,0.75
"46","Vincent Proce",354,0.755
"47","Steven Belledin",339,0.745
"48","John Stanko",331,0.747
"49","Lake Hurwitz",330,0.758
"50","Kieran Yanner",328,0.756
"51","Jung Park",324,0.759
"52","Paul Scott Canavan",314,0.746
"53","Amy Weber",311,0.766
"54","Pete Venters",306,0.751
"55","Yeong-Hao Han",300,0.751
"56","Seb McKinnon",294,0.763
"57","Lie Setiawan",294,0.746
"58","Cliff Childs",293,0.746
"59","Douglas Shuler",290,0.75
"60","Anson Maddocks",286,0.74
"61","Dave Kendall",282,0.736
"62","Nicholas Gregory",278,0.745
"63","Mark Zug",277,0.749
"64","Jason A. Engle",273,0.763
"65","Franz Vohwinkel",270,0.75
"66","Jason Rainville",269,0.755
"67","Richard Whitters",264,0.745
"68","Cynthia Sheppard",263,0.747
"69","Chris Rahn",258,0.745
"70","Alexander Forssberg",246,0.762
"71","Deruchenko Alexander",240,0.759
"72","Jonas De Ro",239,0.747
"73","Andrew Mar",228,0.762
"74","Warren Mahy",227,0.737
"75","Nils Hamm",210,0.765
"76","Dan Frazier",207,0.752
"77","Svetlin Velinov",207,0.75
"78","Sidharth Chaturvedi",206,0.754
"79","Tomas Giorello",204,0.749
"80","Daarken",203,0.738
"81","DiTerlizzi",201,0.757
"82","Lars Grant-West",198,0.768
"83","Richard Wright",197,0.749
"84","Dan Scott",197,0.756
"85","Bryan Sola",197,0.757
"86","Evan Shipard",194,0.746
"87","Todd Lockwood",194,0.75
"88","Terese Nielsen",191,0.745
"89","Johannes Voss",181,0.747
"90","Steve Argyle",173,0.7
"91","James Paick",172,0.735
"92","Mark Tedin",169,0.75
"93","Livia Prima",164,0.731
"94","Scott Murphy",162,0.756
"95","Kev Walker",161,0.748
"96","Sam Burley",160,0.758
"97","Adam Rex",158,0.757
"98","Yongjae Choi",150,0.758
"99","Martina Pilcerova",139,0.747
"100","Igor Kieryluk",132,0.753
"101","Christine Choi",131,0.726
"102","Greg Hildebrandt",130,0.747
"103","Jean-Sébastien Rossbach",130,0.752
"104","Maria Zolotukhina",128,0.751
"105","Chris Cold",127,0.758
"106","Matt Stewart",120,0.739
"107","Tomasz Jedruszek",118,0.771
"108","Craig J Spearing",117,0.751
"109","Milivoj Ćeran",117,0.755
"110","Mark Winters",108,0.735
"111","Heather Hudson",108,0.741
"112","Jake Murray",106,0.752
"113","Michael Komarck",105,0.734
"114","Johan Grenier",104,0.763
"115","Noah Bradley",102,0.754
"116","John Matson",95,0.747
"117","Wisnu Tan",95,0.745
"118","Bastien L. Deharme",94,0.75
"119","Justin Murray",92,0.771
"120","Jim Nelson",88,0.745
"121","Campbell White",82,0.744
"122","Viko Menezes",80,0.769
"123","Jason Felix",80,0.722
"124","Khang Le",72,0.747
"125","Johann Bodin",69,0.744
"126","Zoltan Boros",67,0.72
"127","Darrell Riche",67,0.681
"128","Daniel Ljunggren",65,0.715
"129","Heonhwa Choe",62,0.702
"130","Winona Nelson",61,0.761
"131","Magali Villeneuve",61,0.767
"132","Scott M. Fischer",60,0.761
"133","Volkan Baǵa",60,0.756
"134","Michael Sutfin",59,0.713
"135","rk post",59,0.754
"136","Marta Nael",58,0.751
"137","Jesper Ejsing",58,0.716
"138","Alex Horley-Orlandelli",54,0.756
"139","James Ryman",54,0.724
"140","Jeff Miracola",53,0.743
"141","Luca Zontini",52,0.763
"142","E. M. Gist",52,0.742
"143","Tony Szczudlo",51,0.742
"144","Wayne Reynolds",51,0.731
"145","Sam Wood",49,0.763
"146","Zoltan Boros & Gabor Szikszai",48,0.746
"147","Victor Adame Minguez",47,0.747
"148","Antonio José Manzanedo",46,0.746
"149","Karl Kopinski",46,0.755
"150","Steve Prescott",45,0.764
"151","Fred Fields",43,0.748
"152","Irina Nordsol",41,0.744
"153","Valera Lutfullina",36,0.721
"154","Manuel Castañón",34,0.747
"155","Austin Hsu",33,0.755
"156","Dimitar Marinski",32,0.716
"157","Leon Tukker",31,0.747
"158","Carl Critchlow",31,0.707
"159","Gabor Szikszai",31,0.636
"160","Pat Morrissey",29,0.739
"161","Caio Monteiro",29,0.744
"162","Hideaki Takamura",28,0.764
"163","Eric Fortune",27,0.742
"164","Julian Kok Joon Wen",27,0.732
"165","Chuck Lukacs",26,0.735
"166","Jim Murray",26,0.746
"167","Eytan Zana",25,0.729
"168","Kasia 'Kafis' Zielińska",21,0.75
