"","CardNames","DeckCount","WinrateAverage"
"1","Kura, the Boundless Sky",1,100
"2","Lion Sash",1,100
"3","Shadow of Doubt",1,100
"4","Seal of Primordium",1,100
"5","Portable Hole",1,100
"6","Sacred Mesa",1,100
"7","Anger of the Gods",2,87.5
"8","Forge Devil",1,87.5
"9","Shapers' Sanctuary",2,84.6
"10","Mistcaller",2,84.6
"11","Bloodchief's Thirst",2,84.6
"12","Sword of Sinew and Steel",2,81.8
"13","Remand",3,81
"14","Tear Asunder",5,80
"15","Ghost Quarter",3,80
"16","Eliminate",3,80
"17","Damnation",3,80
"18","Obstinate Baloth",3,80
"19","Searing Blaze",1,80
"20","Molten Rain",1,80
"21","Lightning Axe",1,80
"22","Assassin's Trophy",6,79.5
"23","Brazen Borrower",3,79.3
"24","Firespout",5,79.2
"25","Harbinger of the Tides",4,79.2
"26","Kira, Great Glass-Spinner",4,79.2
"27","Lavinia, Azorius Renegade",53,79
"28","Torpor Orb",12,79
"29","Cindervines",3,78.9
"30","Knight of Autumn",3,78.9
"31","Bojuka Bog",8,78.8
"32","Run Afoul",5,78.8
"33","Weather the Storm",20,78.6
"34","Jace, the Mind Sculptor",5,78.6
"35","Pyromancer Ascension",2,78.6
"36","Temporary Lockdown",4,78.3
"37","Qasali Ambusher",9,78
"38","Alpine Moon",54,77.8
"39","Ancient Grudge",9,77.8
"40","Swan Song",4,77.8
"41","Aether Gust",29,77.2
"42","Manriki-Gusari",24,77
"43","Fulminator Mage",15,77
"44","Surgical Extraction",31,76.9
"45","Iona, Shield of Emeria",27,76.8
"46","Spreading Seas",10,76.8
"47","March of Otherworldly Light",93,76.6
"48","Thoughtseize",29,76.6
"49","Emrakul, the Aeons Torn",20,76.6
"50","Unmoored Ego",15,76.6
