"","CardNames","DeckCount","WinrateAverage"
"1","Engineered Explosives",326,75.4
"2","Mystical Dispute",238,74.8
"3","Flusterstorm",213,74.8
"4","Unlicensed Hearse",208,75
"5","Pithing Needle",189,75.4
"6","Dress Down",159,75
"7","Force of Vigor",153,75.3
"8","Endurance",149,74.8
"9","Blood Moon",146,75.5
"10","Boseiju, Who Endures",143,75.1
"11","Brotherhood's End",131,75.3
"12","Spell Pierce",127,75.4
"13","Veil of Summer",122,76
"14","Fury",121,73.6
"15","Sanctifier en-Vec",112,75.6
"16","Wear // Tear",95,73.4
"17","March of Otherworldly Light",93,76.6
"18","Drannith Magistrate",93,75.3
"19","Path to Exile",92,75
"20","Subtlety",91,73.6
"21","Abrade",91,75
"22","Orvar, the All-Form",90,75.9
"23","Relic of Progenitus",90,75.4
"24","Jegantha, the Wellspring",86,74.1
"25","Magus of the Moon",73,75.2
"26","Necromentia",72,75.7
"27","Chalice of the Void",68,74.8
"28","Haywire Mite",63,75.2
"29","Blacksmith's Skill",63,75.5
"30","Hidetsugu Consumes All",63,75.4
"31","Prismatic Ending",63,74.3
"32","Alpine Moon",54,77.8
"33","Teferi, Time Raveler",54,74.2
"34","Lavinia, Azorius Renegade",53,79
"35","Tourach, Dread Cantor",53,74.6
"36","Fatal Push",52,75.7
"37","Nature's Claim",50,74.8
"38","Leyline of the Void",47,76
"39","Tormod's Crypt",44,74.6
"40","Soul-Guide Lantern",43,74.4
"41","Invasive Surgery",43,70.3
"42","Leyline of Sanctity",40,74.4
"43","Hallowed Moonlight",38,74.1
"44","Dismember",34,74.1
"45","Kaheera, the Orphanguard",34,75.8
"46","Foundation Breaker",31,74.2
"47","Surgical Extraction",31,76.9
"48","Tireless Tracker",30,73.8
"49","Mana Leak",29,75.2
"50","Thoughtseize",29,76.6
