"","CardNames","DeckCount","Winrate95Min"
"1","Lavinia, Azorius Renegade",53,73.7
"2","Engineered Explosives",326,73.3
"3","March of Otherworldly Light",93,72.7
"4","Pithing Needle",189,72.7
"5","Veil of Summer",122,72.6
"6","Blood Moon",146,72.5
"7","Alpine Moon",54,72.4
"8","Force of Vigor",153,72.4
"9","Unlicensed Hearse",208,72.4
"10","Mystical Dispute",238,72.4
"11","Flusterstorm",213,72.3
"12","Sanctifier en-Vec",112,72.1
"13","Brotherhood's End",131,72.1
"14","Boseiju, Who Endures",143,72
"15","Dress Down",159,72
"16","Orvar, the All-Form",90,71.9
"17","Spell Pierce",127,71.9
"18","Endurance",149,71.8
"19","Necromentia",72,71.4
"20","Relic of Progenitus",90,71.3
"21","Drannith Magistrate",93,71.3
"22","Path to Exile",92,71.1
"23","Abrade",91,71.1
"24","Magus of the Moon",73,70.8
"25","Blacksmith's Skill",63,70.7
"26","Hidetsugu Consumes All",63,70.7
"27","Leyline of the Void",47,70.6
"28","Fatal Push",52,70.6
"29","Haywire Mite",63,70.6
"30","Surgical Extraction",31,70.4
"31","Chalice of the Void",68,70.2
"32","Weather the Storm",20,70.1
"33","Aether Gust",29,70.1
"34","Thoughtseize",29,70.1
"35","Fury",121,70
"36","Jegantha, the Wellspring",86,69.9
"37","Subtlety",91,69.8
"38","Tourach, Dread Cantor",53,69.5
"39","Wear // Tear",95,69.4
"40","Iona, Shield of Emeria",27,69.3
"41","Prismatic Ending",63,69.3
"42","Nature's Claim",50,69.1
"43","Kaheera, the Orphanguard",34,68.9
"44","Manriki-Gusari",24,68.6
"45","Tormod's Crypt",44,68.5
"46","Soul-Guide Lantern",43,68.5
"47","Teferi, Time Raveler",54,68.5
"48","Leyline of Sanctity",40,68.3
"49","Hallowed Moonlight",38,68
"50","Gemstone Caverns",28,67.8
