"","CardNames","DeckCount","Winrate95Min"
"1","Woodcaller Automaton",46,71.4
"2","Abrade",110,71.1
"3","Pithing Needle",245,71.1
"4","Ratchet Bomb",37,70.8
"5","Damping Sphere",110,70.7
"6","The Mightstone and Weakstone",48,70.5
"7","Sorin the Mirthless",19,70.3
"8","Darksteel Citadel",57,70.2
"9","Duress",115,70.1
"10","Mystical Dispute",185,70.1
"11","The Chain Veil",66,70
"12","Pestilent Cauldron",66,70
"13","Transmogrifying Wand",62,69.9
"14","Rending Volley",220,69.9
"15","Haywire Mite",70,69.7
"16","Cityscape Leveler",68,69.7
"17","Extinction Event",118,69.7
"18","Skysovereign, Consul Flagship",105,69.6
"19","Go Blank",119,69.6
"20","Tormod's Crypt",70,69.5
"21","Reckoner Bankbuster",100,69.5
"22","The Stone Brain",70,69.3
"23","Kolaghan's Command",29,69
"24","Aether Gust",76,69
"25","Disdainful Stroke",95,69
"26","Saheeli, Sublime Artificer",13,68.9
"27","The Meathook Massacre",14,68.8
"28","Hazoret the Fervent",43,68.8
"29","Portable Hole",89,68.8
"30","Unlicensed Hearse",145,68.8
"31","Behold the Multiverse",40,68.6
"32","Crackling Drake",27,68.3
"33","Elder Gargaroth",34,68.3
"34","Negate",39,68.3
"35","Hope Tender",22,68.1
"36","Esika's Chariot",46,68.1
"37","Dreadbore",7,67.9
"38","Ajani, Strength of the Pride",24,67.9
"39","Rest in Peace",141,67.9
"40","Brotherhood's End",34,67.8
"41","Zacama, Primal Calamity",49,67.8
"42","Approach of the Second Sun",52,67.8
"43","Kalitas, Traitor of Ghet",17,67.7
"44","Fry",55,67.7
"45","Ritual of Soot",21,67.6
"46","Yorion, Sky Nomad",47,67.6
"47","The Akroan War",43,67.6
"48","Thought Distortion",53,67.6
"49","Path of Peril",39,67.5
"50","Languish",41,67.5
