"","Artist","NoCopies","Winrate"
"1","Rob Alexander",2327,0.722
"2","Johannes Voss",1401,0.726
"3","Jonas De Ro",1230,0.734
"4","Christopher Rush",1067,0.73
"5","Eric Deschamps",974,0.724
"6","Lucas Graciano",959,0.728
"7","Victor Adame Minguez",897,0.726
"8","Wesley Burt",889,0.733
"9","Jesper Myrfors",812,0.714
"10","Jung Park",768,0.732
"11","Magali Villeneuve",761,0.726
"12","Joseph Meehan",732,0.722
"13","Anson Maddocks",685,0.724
"14","Adam Paquette",676,0.727
"15","John Avon",668,0.731
"16","Chris Rahn",661,0.723
"17","John Stanko",624,0.733
"18","Aleksi Briclot",619,0.733
"19","Igor Kieryluk",594,0.727
"20","Titus Lunter",587,0.728
"21","Chris Rallis",584,0.719
"22","Daarken",552,0.737
"23","Svetlin Velinov",531,0.727
"24","Chris Ostrowski",504,0.73
"25","Kieran Yanner",494,0.725
"26","Ekaterina Burmak",483,0.728
"27","Izzy",480,0.73
"28","Franz Vohwinkel",456,0.721
"29","Ravenna Tran",450,0.732
"30","Jason Rainville",439,0.725
"31","Zezhou Chen",435,0.728
"32","Dan Frazier",429,0.729
"33","Manuel Castañón",429,0.703
"34","Lucas Staniec",410,0.722
"35","Raoul Vitale",399,0.723
"36","Sam Burley",395,0.722
"37","Chris Seaman",386,0.732
"38","Jaime Jones",375,0.737
"39","Douglas Shuler",372,0.717
"40","Tomasz Jedruszek",368,0.729
"41","Jesper Ejsing",367,0.737
"42","Steve Prescott",364,0.73
"43","Volkan Baǵa",354,0.73
"44","Mark Poole",344,0.724
"45","Fred Fields",342,0.705
"46","Donato Giancola",336,0.723
"47","Terese Nielsen",327,0.712
"48","Dan Scott",322,0.733
"49","Bryan Sola",318,0.715
"50","Filip Burburan",312,0.73
"51","Jakub Kasper",310,0.743
"52","Kev Walker",308,0.739
"53","Noah Bradley",301,0.724
"54","Ryan Pancoast",298,0.744
"55","Wisnu Tan",295,0.743
"56","Campbell White",290,0.713
"57","Steven Belledin",290,0.722
"58","Christine Choi",281,0.722
"59","Wylie Beckert",271,0.732
"60","Jehan Choo",270,0.743
"61","Andreas Rocha",270,0.707
"62","Alayna Danner",268,0.725
"63","Bryan Talbot",268,0.726
"64","Yigit Koroglu",264,0.747
"65","Irina Nordsol",259,0.729
"66","Nicola Leonard",255,0.708
"67","Lawrence Snelly",253,0.734
"68","Anna Steinbauer",250,0.729
"69","Caio Monteiro",250,0.72
"70","Matt Stewart",240,0.734
"71","Cristi Balanescu",238,0.71
"72","Yeong-Hao Han",235,0.706
"73","Dimitar Marinski",226,0.734
"74","Dave Kendall",221,0.73
"75","Wayne Reynolds",218,0.736
"76","Scott M. Fischer",212,0.732
"77","Josu Hernaiz",208,0.729
"78","Nicholas Elias",195,0.73
"79","Steve Argyle",192,0.718
"80","Jason Chan",189,0.723
"81","Zack Stella",188,0.722
"82","Aaron Miller",185,0.739
"83","Vincent Proce",183,0.734
"84","Johan Grenier",179,0.72
"85","Julian Kok Joon Wen",167,0.715
"86","Bryon Wackwitz",164,0.725
"87","Dmitry Burmak",163,0.744
"88","Karl Kopinski",161,0.705
"89","Slawomir Maniak",158,0.735
"90","Tommy Arnold",157,0.706
"91","Stanton Feng",145,0.724
"92","Mila Pesic",144,0.742
"93","Miranda Meeks",139,0.739
"94","Cynthia Sheppard",138,0.743
"95","Andrew Goldhawk",136,0.716
"96","John Howe",135,0.748
"97","Phil Foglio",133,0.735
"98","Lius Lasahido",132,0.717
"99","Milivoj Ćeran",131,0.753
"100","Chase Stone",131,0.722
"101","Kasia 'Kafis' Zielińska",126,0.729
"102","Joe Slucher",123,0.713
"103","Jana Schirmer & Johannes Voss",120,0.709
"104","Goran Josic",119,0.705
"105","Lake Hurwitz",116,0.717
"106","Ralph Horsley",116,0.738
"107","PINDURSKI",116,0.738
"108","Sarah Finnigan",115,0.728
"109","Caroline Gariba",115,0.709
"110","Inka Schulz",114,0.717
"111","Piotr Dura",113,0.732
"112","Mads Ahm",110,0.701
"113","Randy Vargas",110,0.709
"114","Jeremy Jarvis",109,0.741
"115","Vance Kovacs",108,0.719
"116","Austin Hsu",107,0.731
"117","Nils Hamm",105,0.715
"118","Robbie Trevino",100,0.699
"119","Seb McKinnon",97,0.706
"120","Richard Wright",91,0.718
"121","Cliff Childs",91,0.722
"122","Clint Cearley",88,0.753
"123","Jake Murray",88,0.745
"124","Howard Lyon",88,0.718
"125","Johann Bodin",87,0.742
"126","Viktor Titov",83,0.715
"127","Iain McCaig",77,0.75
"128","Leon Tukker",77,0.741
"129","Raymond Swanland",73,0.743
"130","Dominik Mayer",73,0.726
"131","Alexander Forssberg",68,0.755
"132","Daniel Ljunggren",68,0.702
"133","Liiga Smilshkalne",68,0.697
"134","Zoltan Boros",67,0.692
"135","Deruchenko Alexander",64,0.687
"136","Mike Bierek",62,0.706
"137","James Ryman",60,0.746
"138","Nicholas Gregory",59,0.745
