"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Rakdos Midrange - Gruul Stompy - Devotion Walkers,Dimir Control - Rakdos Sacrifice - Abzan Grease Fang,Devotion Walkers - Rakdos Midrange,Rakdos Midrange - Devotion Walkers,Rakdos Midrange - Devotion Walkers
"Tiers 1.5",Simic Lotus Strings - Selesnya Angels - Azorius Control - Phoenix - Mono White Humans - Enigmatic Incarnation,Phoenix - Devotion Walkers - Enigmatic Incarnation - Selesnya Angels - Rakdos Midrange - Simic Lotus Strings,Phoenix - Simic Lotus Strings - Selesnya Angels - Abzan Grease Fang - Dimir Control - Enigmatic Incarnation - Gruul Stompy - Azorius Control - Rakdos Sacrifice,Simic Lotus Strings - Phoenix - Selesnya Angels - Abzan Grease Fang - Dimir Control - Gruul Stompy - Enigmatic Incarnation - Rakdos Sacrifice - Azorius Control,Simic Lotus Strings - Phoenix - Selesnya Angels - Abzan Grease Fang - Dimir Control - Gruul Stompy - Enigmatic Incarnation - Rakdos Sacrifice - Azorius Control
"Tiers 2",Abzan Grease Fang - Izzet Creativity - Dimir Control - Bant Spirits - Rakdos Sacrifice,Azorius Control - Gruul Stompy - Mono Blue Spirits - Izzet Creativity - Mono Red Aggro - Mono White Humans,Mono White Humans - Izzet Creativity - Bant Spirits,Mono White Humans - Izzet Creativity,Mono White Humans - Izzet Creativity
"Tiers 2.5",Mono Red Aggro - Mono Blue Spirits - WURG Aggro,Bant Spirits - WURG Aggro,Mono Red Aggro - Mono Blue Spirits - WURG Aggro,Bant Spirits - Mono Red Aggro - Mono Blue Spirits - WURG Aggro,Bant Spirits - Mono Red Aggro - Mono Blue Spirits - WURG Aggro
