"","CardNames","DeckCount","Winrate95Min"
"1","The Meathook Massacre",8,71.1
"2","Takenuma, Abandoned Mire",114,70.8
"3","Boseiju, Who Endures",282,70.8
"4","Nykthos, Shrine to Nyx",112,70.7
"5","Power Word Kill",110,70.6
"6","Bloodtithe Harvester",108,70.3
"7","Wolfwillow Haven",85,70.2
"8","Lovestruck Beast",91,70.2
"9","Hive of the Eye Tyrant",125,70.2
"10","Fatal Push",143,70.2
"11","Nicol Bolas, Dragon-God",45,70.1
"12","Sulfurous Springs",105,70.1
"13","Thoughtseize",132,70.1
"14","Consider",51,70
"15","Oath of Nissa",66,70
"16","Storm the Festival",66,70
"17","Old-Growth Troll",66,70
"18","Kiora, Behemoth Beckoner",66,70
"19","Urborg, Tomb of Yawgmoth",119,70
"20","Swamp",162,70
"21","Haunted Ridge",109,69.9
"22","Blightstep Pathway",113,69.9
"23","Blood Crypt",116,69.8
"24","Karn, the Great Creator",70,69.7
"25","Cavalier of Thorns",68,69.7
"26","Island",185,69.7
"27","Otawara, Soaring City",184,69.7
"28","Kroxa, Titan of Death's Hunger",94,69.6
"29","Sokenzan, Crucible of Defiance",204,69.6
"30","Dreadbore",86,69.5
"31","Castle Locthwain",104,69.5
"32","Sheoldred, the Apocalypse",109,69.5
"33","Forest",150,69.5
"34","Fable of the Mirror-Breaker",184,69.5
"35","Llanowar Elves",137,69.4
"36","Elvish Mystic",137,69.4
"37","Misery's Shadow",91,69.3
"38","Hall of Storm Giants",111,69.3
"39","Lair of the Hydra",135,69.3
"40","Bonecrusher Giant",177,69.3
"41","Graveyard Trespasser",99,69.2
"42","Den of the Bugbear",163,69.2
"43","Mountain",182,69
"44","Branchloft Pathway",82,68.9
"45","Breeding Pool",96,68.9
"46","Cave of the Frost Dragon",36,68.8
"47","Temple Garden",100,68.8
"48","Skyclave Apparition",112,68.8
"49","Eaten Alive",9,68.6
"50","Shipwreck Marsh",13,68.6
