"","CardNames","DeckCount","Winrate95Min"
"1","Pithing Needle",206,70.4
"2","Zacama, Primal Calamity",48,69.1
"3","Approach of the Second Sun",48,69.1
"4","Mystical Dispute",149,69.1
"5","Roiling Vortex",7,68.9
"6","Thought Distortion",42,68.9
"7","Tear Asunder",38,68.7
"8","Portable Hole",72,68.7
"9","Skysovereign, Consul Flagship",84,68.7
"10","Duress",81,68.6
"11","Rending Volley",124,68.6
"12","Thoughtseize",43,68.3
"13","Abrade",87,68.3
"14","Damping Sphere",121,68.1
"15","Ritual of Soot",50,67.9
"16","Go Blank",83,67.9
"17","Extinction Event",73,67.8
"18","Elder Gargaroth",34,67.5
"19","Path of Peril",37,67.5
"20","Sphinx of the Final Word",21,67.4
"21","Negate",24,67.4
"22","Reidane, God of the Worthy",69,67.3
"23","Languish",32,67.2
"24","Pestilent Cauldron",59,67.1
"25","The Chain Veil",59,67.1
"26","Behold the Multiverse",39,67
"27","Unlicensed Hearse",94,67
"28","Darksteel Citadel",47,66.9
"29","The Stone Brain",63,66.9
"30","Haywire Mite",61,66.8
"31","Cityscape Leveler",61,66.8
"32","Disdainful Stroke",68,66.7
"33","Shapers' Sanctuary",46,66.6
"34","Aether Gust",65,66.6
"35","Ratchet Bomb",30,66.5
"36","Supreme Verdict",35,66.5
"37","Narset's Reversal",52,66.3
"38","Tormod's Crypt",56,66.1
"39","Hullbreaker Horror",29,65.9
"40","Transmogrifying Wand",46,65.9
"41","The Mightstone and Weakstone",40,65.8
"42","Esika's Chariot",33,65.7
"43","Alpine Moon",22,65.6
"44","Ray of Enfeeblement",20,65.5
"45","Rest in Peace",90,65.4
"46","Sheoldred, the Apocalypse",13,65.3
"47","Crackling Drake",12,65.1
"48","Tomik, Distinguished Advokist",16,65
"49","Dovin's Veto",44,64.9
"50","Reckoner Bankbuster",69,64.9
