"","CardNames","DeckCount","WinrateAverage"
"1","Secrets of the Key",1,100
"2","Dig Through Time",1,100
"3","Deafening Clarion",1,100
"4","Redcap Melee",1,100
"5","Burning Hands",1,100
"6","Ashiok, Nightmare Muse",1,100
"7","Invasive Surgery",1,100
"8","Loran's Escape",1,90
"9","Necromentia",2,87.5
"10","Gideon, Ally of Zendikar",1,87.5
"11","Roiling Vortex",7,85.3
"12","Witherbloom Command",4,84
"13","Stern Dismissal",3,83.3
"14","Skyreaping",2,82.4
"15","Saheeli, Sublime Artificer",6,81.5
"16","Lightning Axe",3,80
"17","Tamiyo's Safekeeping",3,80
"18","Treasure Cruise",6,79.4
"19","Fight as One",4,79.3
"20","Nissa, Vastwood Seer",5,78.8
"21","Vivien, Monsters' Advocate",5,78.8
"22","Reclamation Sage",5,78.8
"23","Masked Vandal",5,78.8
"24","Lovestruck Beast",2,78.6
"25","Niv-Mizzet, Parun",3,77.8
"26","The Wandering Emperor",3,77.8
"27","Soul Shatter",2,77.8
"28","Eliminate",2,77.8
"29","Feed the Swarm",1,77.8
"30","Brimaz, King of Oreskos",1,77.8
"31","Roast",7,77.5
"32","Sheoldred, the Apocalypse",13,77.3
"33","Angrath, the Flame-Chained",8,77.3
"34","Cling to Dust",3,77.3
"35","Phyrexian Revoker",5,77.1
"36","Mirrorshell Crab",2,76.9
"37","Nebelgast Herald",2,76.9
"38","Fateful Absence",2,76.9
"39","Crackling Drake",12,76.8
"40","Misery's Shadow",5,76.5
"41","Baral, Chief of Compliance",5,76.3
"42","Kalitas, Traitor of Ghet",9,76.2
"43","Leyline of Sanctity",4,76.2
"44","Sphinx of the Final Word",21,76
"45","Reckless Rage",3,76
"46","Showdown of the Skalds",3,76
"47","Raze the Effigy",3,76
"48","Tomik, Distinguished Advokist",16,75.9
"49","Rampaging Ferocidon",5,75.9
"50","Kaervek, the Spiteful",4,75.9
