"","CardNames","DeckCount","Winrate95Min"
"1","Boseiju, Who Endures",203,70.2
"2","Impulse",59,69.7
"3","Takenuma, Abandoned Mire",85,69.6
"4","Lotus Field",49,69.5
"5","Thespian's Stage",49,69.5
"6","Otawara, Soaring City",151,69.5
"7","Nykthos, Shrine to Nyx",107,69.3
"8","Island",154,69.2
"9","Emergent Ultimatum",48,69.1
"10","Omniscience",48,69.1
"11","Temple of Mystery",48,69.1
"12","Sylvan Scrying",48,69.1
"13","Mastermind's Acquisition",48,69.1
"14","Lier, Disciple of the Drowned",48,69.1
"15","Arboreal Grazer",48,69.1
"16","Vizier of Tumbling Sands",48,69.1
"17","Hidden Strings",48,69.1
"18","Pore Over the Pages",48,69.1
"19","Bala Ged Recovery",48,69.1
"20","Swamp",118,69.1
"21","Behold the Beyond",47,69
"22","Fatal Push",107,69
"23","Thoughtseize",85,68.7
"24","Power Word Kill",64,68.5
"25","Overgrown Tomb",31,68.4
"26","Botanical Sanctum",52,68.4
"27","Hive of the Eye Tyrant",97,68.4
"28","Dark Petition",42,68.3
"29","Breeding Pool",65,68.3
"30","Urborg, Tomb of Yawgmoth",89,68.3
"31","Hope Tender",29,68.1
"32","Blood Crypt",86,68.1
"33","Mountain",124,68.1
"34","Fable of the Mirror-Breaker",124,68.1
"35","Sokenzan, Crucible of Defiance",138,68.1
"36","Misery's Shadow",52,68
"37","Eiganjo, Seat of the Empire",116,68
"38","Temple Garden",64,67.9
"39","Den of the Bugbear",111,67.9
"40","Wolfwillow Haven",66,67.8
"41","Blightstep Pathway",84,67.8
"42","Plains",130,67.8
"43","Extinction Event",13,67.7
"44","Blooming Marsh",21,67.7
"45","Branchloft Pathway",62,67.7
"46","Collected Company",60,67.7
"47","Bloodtithe Harvester",81,67.7
"48","Elvish Mystic",99,67.7
"49","Llanowar Elves",99,67.7
"50","Forest",91,67.6
