"","CardNames","DeckCount","WinrateAverage"
"1","Massacre",1,88.9
"2","Fury",1,87.5
"3","Aetherflux Reservoir",1,85.7
"4","Unholy Heat",1,77.8
"5","Dead // Gone",4,76.7
"6","Blood Moon",3,75
"7","Ancient Grudge",1,75
"8","Abrupt Decay",2,73.3
"9","Echo of Eons",2,73.3
"10","Tendrils of Agony",2,73.3
"11","Empty the Warrens",2,73.3
"12","Galvanic Relay",2,73.3
"13","Grapeshot",2,73.3
"14","Peer into the Abyss",2,73.3
"15","Trinisphere",3,72.7
"16","Sulfur Elemental",3,72.7
"17","Fiery Confluence",4,71.4
"18","Lion's Eye Diamond",2,71.4
"19","Mesmeric Orb",2,71.4
"20","Crop Rotation",2,71.4
"21","Grim Lavamancer",2,71.4
"22","Archetype of Endurance",1,71.4
"23","Archon of Cruelty",1,71.4
"24","Coffin Purge",1,71.4
"25","Serenity",1,71.4
"26","Shenanigans",1,71.4
"27","Portable Hole",3,70
"28","Field of the Dead",3,70
"29","Back to Basics",2,69.2
"30","Court of Grace",2,69.2
"31","Wear // Tear",2,69.2
"32","Gaddock Teeg",2,69.2
"33","The Tabernacle at Pendrell Vale",2,69.2
"34","Crucible of Worlds",2,69.2
"35","Prismatic Ending",12,68.4
"36","Mindbreak Trap",4,68
"37","Carpet of Flowers",7,66.7
"38","Collector Ouphe",5,66.7
"39","Spell Pierce",2,66.7
"40","Chain of Vapor",2,66.7
"41","Wipe Away",2,66.7
"42","Blue Elemental Blast",2,66.7
"43","Pyroclasm",2,66.7
"44","Krosan Grip",1,66.7
"45","Disenchant",1,66.7
"46","Thorn of Amethyst",1,66.7
"47","Phyrexian Furnace",1,66.7
"48","Thassa's Oracle",1,66.7
"49","Boseiju, Who Shelters All",1,66.7
"50","Aura Shards",1,66.7
