"","CardNames","DeckCount","Winrate95Min"
"1","Dead // Gone",4,57.7
"2","Prismatic Ending",12,56.9
"3","Force of Negation",26,56.8
"4","Pyroblast",29,55.5
"5","Endurance",16,54.6
"6","Pithing Needle",12,53.8
"7","Hydroblast",14,53.7
"8","Red Elemental Blast",23,53.2
"9","Ethersworn Canonist",10,52
"10","Leyline of the Void",13,51.9
"11","Massacre",1,51.8
"12","Force of Vigor",15,51.6
"13","Surgical Extraction",18,51.5
"14","Fiery Confluence",4,51.3
"15","Carpet of Flowers",7,51
"16","Blood Moon",3,50.9
"17","Torpor Orb",12,50.6
"18","Karakas",11,50.3
"19","Trinisphere",3,49.8
"20","Sulfur Elemental",3,49.8
"21","Magus of the Moon",7,49.8
"22","Null Rod",8,49.2
"23","Abrade",12,49.2
"24","Meltdown",10,48.8
"25","Izzet Staticaster",6,48.6
"26","Grafdigger's Cage",11,48.4
"27","Ensnaring Bridge",6,48.3
"28","Tormod's Crypt",6,48.3
"29","Containment Priest",8,48.3
"30","Collector Ouphe",5,48.2
"31","Meddling Mage",7,47.8
"32","Submerge",9,47.6
"33","Fury",1,47.3
"34","Mindbreak Trap",4,46.5
"35","Walking Ballista",5,46.5
"36","Liquimetal Coating",5,46.5
"37","Mycosynth Lattice",5,46.5
"38","Narset, Parter of Veils",6,46
"39","Portable Hole",3,45.7
"40","Field of the Dead",3,45.7
"41","Alpine Moon",5,45.4
"42","Wasteland",5,45.1
"43","True-Name Nemesis",5,45.1
"44","Flusterstorm",9,45
"45","Abrupt Decay",2,44.9
"46","Echo of Eons",2,44.9
"47","Tendrils of Agony",2,44.9
"48","Empty the Warrens",2,44.9
"49","Galvanic Relay",2,44.9
"50","Grapeshot",2,44.9
