"","CardNames","DeckCount","WinrateAverage"
"1","Force of Will",36,63
"2","Misty Rainforest",35,63.6
"3","Ponder",34,63.9
"4","Brainstorm",34,63.9
"5","Flooded Strand",31,63.6
"6","Scalding Tarn",30,66.3
"7","Volcanic Island",27,65.1
"8","Wasteland",27,63.2
"9","Polluted Delta",25,63.8
"10","Karakas",24,63.2
"11","Daze",23,63.3
"12","Expressive Iteration",19,65.6
"13","Urza's Saga",19,62.3
"14","Tundra",19,66.7
"15","Ancient Tomb",18,62.1
"16","Lotus Petal",18,62.3
"17","Murktide Regent",17,64.9
"18","Ragavan, Nimble Pilferer",17,64.9
"19","Prismatic Ending",16,65.3
"20","Force of Negation",16,64.7
"21","Swords to Plowshares",15,65.3
"22","Snow-Covered Island",15,61.3
"23","Wooded Foothills",15,64.9
"24","City of Traitors",14,64.1
"25","Dragon's Rage Channeler",14,63.3
"26","Forest",13,60
"27","Lightning Bolt",12,65
"28","Crop Rotation",12,59.5
"29","Bojuka Bog",12,60.8
"30","Endurance",11,65.7
"31","Life from the Loam",11,62
"32","Lion's Eye Diamond",11,63.4
"33","Windswept Heath",11,58.2
"34","Retrofitter Foundry",10,66.7
"35","Savannah",10,64.1
"36","Tropical Island",10,71.4
"37","Yavimaya, Cradle of Growth",10,62.5
"38","Mishra's Bauble",10,58.7
"39","Uro, Titan of Nature's Wrath",9,68.9
"40","Taiga",9,67.7
"41","Dark Depths",9,60.7
"42","Thespian's Stage",9,60.7
"43","Delver of Secrets",9,63.2
"44","Simian Spirit Guide",8,70.4
"45","Chalice of the Void",8,63
"46","Mountain",8,70.9
"47","Island",8,64.8
"48","Sylvan Library",8,67.9
"49","Elvish Reclaimer",8,66.7
"50","Green Sun's Zenith",8,63.3
