"","CardNames","DeckCount","WinrateAverage"
"1","Pyroblast",29,62.9
"2","Force of Negation",26,64.5
"3","Red Elemental Blast",23,61.6
"4","Surgical Extraction",18,61.3
"5","Endurance",16,64.7
"6","Force of Vigor",15,62.1
"7","Hydroblast",14,64.4
"8","Leyline of the Void",13,63.1
"9","Pithing Needle",12,65.4
"10","Torpor Orb",12,62.3
"11","Prismatic Ending",12,68.4
"12","Abrade",12,61
"13","Grafdigger's Cage",11,60.9
"14","Karakas",11,62.5
"15","Ethersworn Canonist",10,65.1
"16","Meltdown",10,61.9
"17","Flusterstorm",9,59.3
"18","Submerge",9,61.4
"19","Null Rod",8,64
"20","Containment Priest",8,63.3
"21","Magus of the Moon",7,65.2
"22","Carpet of Flowers",7,66.7
"23","Engineered Explosives",7,58.1
"24","Meddling Mage",7,63.6
"25","Izzet Staticaster",6,65.8
"26","Ensnaring Bridge",6,65
"27","Tormod's Crypt",6,65
"28","Narset, Parter of Veils",6,63.2
"29","Wasteland",5,63.6
"30","Walking Ballista",5,64.7
"31","Liquimetal Coating",5,64.7
"32","Mycosynth Lattice",5,64.7
"33","Choke",5,58.1
"34","Collector Ouphe",5,66.7
"35","Alpine Moon",5,64.5
"36","True-Name Nemesis",5,63.6
"37","Dead // Gone",4,76.7
"38","Fiery Confluence",4,71.4
"39","Mindbreak Trap",4,68
"40","Veil of Summer",4,64
"41","Thoughtseize",4,64
"42","Swords to Plowshares",4,62.5
"43","Sylvan Library",4,61.5
"44","Pact of Negation",4,58.3
"45","Defense Grid",4,62.5
"46","Soul-Guide Lantern",4,63
"47","Sphere of Resistance",4,56
"48","Trinisphere",3,72.7
"49","Sulfur Elemental",3,72.7
"50","Dress Down",3,65
