"","PlayerS","NAppearances","ArchetypeNames","ArchetypeCounts","URL"
"1","wambocombo2020",2,"Conflict(Karn   Echoes,TES)","2","https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-10-04#wambocombo_th_place; https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-10-11#wambocombo_th_place"
"2","SuperCow12653",1,"Mono Red Red   Prison","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-10-04#supercow_st_place"
"3","Bullwinkkle6705",1,"Izzet Murktide","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-10-04#bullwinkkle_nd_place"
"4","AnziD",1,"WURG Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-10-04#anzid_rd_place"
"5","Funnyman31399",1,"Karn   Post","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-10-04#funnyman_th_place"
"6","Boucha",1,"Bant Control","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-10-04#boucha_th_place"
"7","medvedev",1,"Conflict(TES,Tin   Fins  )","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-10-04#medvedev_th_place"
"8","Martin_Dominguez",1,"Slow   Depths","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-10-04#martin_dominguez_th_place"
"9","Bryant_Cook",1,"TES","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-10-11#bryant_cook_st_place"
"10","OrnatePuzzles",1,"Izzet Delver","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-10-11#ornatepuzzles_nd_place"
"11","Xpz98",1,"Temur Rhinos","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-10-11#xpz_rd_place"
"12","Ark4n",1,"Temur Tempo","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-10-11#arkn_th_place"
"13","swiftwarkite2",1,"Mono Red Red   Prison","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-10-11#swiftwarkite_th_place"
"14","Delthar",1,"Gruul Loam","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-10-11#delthar_th_place"
"15","Ozymandias17",1,"Jeskai Tempo","1","https://magic.wizards.com/en/articles/archive/mtgo-standings/legacy-challenge-2021-10-11#ozymandias_th_place"
