"","CardNames","DeckCount","WinrateAverage"
"1","Goblin Engineer",1,90
"2","Witching Well",1,90
"3","Silverbluff Bridge",1,90
"4","Eldrazi Obligator",2,85
"5","Reclamation Sage",4,80.6
"6","Phyrexia's Core",1,80
"7","Flayer Husk",1,80
"8","Grim Lavamancer",1,80
"9","Prosperous Innkeeper",7,78.9
"10","Lightning Axe",2,78.9
"11","Spitebellows",2,78.9
"12","Zulaport Cutthroat",9,77.9
"13","Ramunap Ruins",3,77.8
"14","Trinisphere",2,77.8
"15","Elixir of Immortality",2,77.8
"16","Gorilla Shaman",1,77.8
"17","Liquimetal Coating",1,77.8
"18","Maddening Cacophony",1,77.8
"19","Darkness",1,77.8
"20","Into the Story",1,77.8
"21","Silhana Ledgewalker",1,77.8
"22","Mana Tithe",1,77.8
"23","Gryff's Boon",1,77.8
"24","Condescend",1,77.8
"25","Cyclonic Rift",1,77.8
"26","Spatial Contortion",1,77.8
"27","Thirst for Knowledge",1,77.8
"28","Talisman of Curiosity",1,77.8
"29","Talisman of Dominance",1,77.8
"30","Craterhoof Behemoth",1,77.8
"31","Frogmite",1,77.8
"32","Myr Enforcer",1,77.8
"33","Sojourner's Companion",1,77.8
"34","Neoform",1,77.8
"35","Tanglepool Bridge",1,77.8
"36","Hieroglyphic Illumination",1,77.8
"37","Rest in Peace",8,77.3
"38","Hapatra, Vizier of Poisons",12,77.2
"39","Glimmervoid",4,77.1
"40","Tangled Florahedron",4,77.1
"41","Darkbore Pathway",5,76.9
"42","Mind Stone",3,76.9
"43","Vesperlark",3,76.9
"44","Delver of Secrets",5,76.7
"45","Power Depot",4,76.5
"46","Talisman of Progress",4,76.5
"47","Ashen Rider",2,76.5
"48","Gladecover Scout",2,76.5
"49","Slippery Bogle",2,76.5
"50","All That Glitters",2,76.5
