"","CardNames","DeckCount","WinrateAverage"
"1","Scalding Tarn",451,71.7
"2","Island",425,71.7
"3","Steam Vents",425,72.1
"4","Lightning Bolt",393,70.9
"5","Misty Rainforest",339,71.6
"6","Mishra's Bauble",328,71.6
"7","Forest",313,71.4
"8","Mountain",299,70.9
"9","Wooded Foothills",294,70.7
"10","Flooded Strand",289,71.9
"11","Stomping Ground",269,71.1
"12","Ragavan, Nimble Pilferer",266,71.1
"13","Dragon's Rage Channeler",263,71.4
"14","Plains",255,70.5
"15","Urza's Saga",238,71.2
"16","Unholy Heat",234,71.3
"17","Bloodstained Mire",226,70.4
"18","Spirebluff Canal",221,72.4
"19","Breeding Pool",216,71.7
"20","Sacred Foundry",205,70.5
"21","Prismatic Ending",199,71.7
"22","Swamp",197,70
"23","Polluted Delta",195,71.1
"24","Shadowspear",183,70.9
"25","Counterspell",181,71.4
"26","Expressive Iteration",179,71.5
"27","Teferi, Time Raveler",171,71.4
"28","Force of Negation",171,72.7
"29","Arid Mesa",161,70
"30","Blood Crypt",158,70.1
"31","Raugrin Triome",156,71.7
"32","Fiery Islet",153,71.8
"33","Stoneforge Mystic",148,70.6
"34","Hallowed Fountain",146,71.1
"35","Brazen Borrower",146,72.2
"36","Springleaf Drum",142,71
"37","Archmage's Charm",141,71.4
"38","Wrenn and Six",138,70.7
"39","Inkmoth Nexus",136,71.1
"40","Thoughtseize",135,70
"41","Shardless Agent",129,72.7
"42","Inquisition of Kozilek",128,70.6
"43","Violent Outburst",128,72.8
"44","Ketria Triome",124,72.1
"45","Verdant Catacombs",124,70.3
"46","Windswept Heath",124,70.2
"47","Murktide Regent",123,71.6
"48","Silent Clearing",123,71.4
"49","Esper Sentinel",120,70.5
"50","Ornithopter",119,71.4
