"","CardNames","DeckCount","WinrateAverage"
"1","Engineered Explosives",364,71.3
"2","Mystical Dispute",314,71.9
"3","Lurrus of the Dream-Den",303,70.8
"4","Chalice of the Void",248,70.9
"5","Force of Vigor",234,71.8
"6","Alpine Moon",220,70.6
"7","Pithing Needle",196,71.3
"8","Endurance",190,72
"9","Path to Exile",174,70.4
"10","Sanctifier en-Vec",169,70.1
"11","Flusterstorm",166,71.6
"12","Void Mirror",165,71
"13","Blood Moon",161,72.8
"14","Soul-Guide Lantern",154,71.4
"15","Prismatic Ending",148,70.3
"16","Aether Gust",142,71.8
"17","Veil of Summer",135,70.5
"18","Force of Negation",129,70.8
"19","Tormod's Crypt",119,71.7
"20","Foundation Breaker",119,71.8
"21","Abrade",107,72.8
"22","Seal of Cleansing",99,71.9
"23","Wear // Tear",98,70.7
"24","Relic of Progenitus",98,70.9
"25","Thoughtseize",96,70.5
"26","Rest in Peace",95,70
"27","Subtlety",92,72.1
"28","Nihil Spellbomb",87,71.1
"29","Torpor Orb",85,71.7
"30","Shattering Spree",81,70.4
"31","Kozilek's Return",79,71.7
"32","Spell Pierce",77,72.9
"33","Emrakul, the Aeons Torn",66,70.8
"34","Drannith Magistrate",63,69.6
"35","Dovin's Veto",56,70.9
"36","Brazen Borrower",55,71.1
"37","Dismember",55,69.7
"38","Manriki-Gusari",53,68.7
"39","Kaheera, the Orphanguard",52,72
"40","Terminate",51,71.2
"41","Kozilek, Butcher of Truth",50,70.6
"42","Ensnaring Bridge",50,69.4
"43","Fracturing Gust",48,70.1
"44","Celestial Purge",47,72.4
"45","Liquimetal Coating",46,69.9
"46","Fatal Push",45,70.2
"47","Ancient Grudge",44,68.8
"48","Grafdigger's Cage",43,69.5
"49","Anger of the Gods",42,71.8
"50","Teferi, Time Raveler",41,72.7
