"","CardNames","DeckCount","WinrateAverage"
"1","Ethersworn Canonist",2,89.5
"2","Deafening Silence",1,88.9
"3","Grist, the Hunger Tide",4,80
"4","Summary Dismissal",4,80
"5","Verdant Command",1,80
"6","Galvanic Blast",2,78.9
"7","Ghirapur Aether Grid",2,78.9
"8","Narset, Parter of Veils",3,78.6
"9","Rule of Law",3,78.6
"10","Blossoming Calm",4,77.8
"11","By Force",3,77.8
"12","Big Game Hunter",2,77.8
"13","Sphere of Annihilation",1,77.8
"14","Spirit Link",1,77.8
"15","Shadows' Verdict",1,77.8
"16","Thrun, the Last Troll",1,77.8
"17","Mindslaver",1,77.8
"18","Clout of the Dominus",1,77.8
"19","Winds of Abandon",1,77.8
"20","Hide // Seek",1,77.8
"21","Sphinx of the Final Word",1,77.8
"22","Golgari Charm",1,77.8
"23","Seasoned Pyromancer",10,77.3
"24","Toski, Bearer of Secrets",5,76.9
"25","Threads of Disloyalty",13,76.6
"26","Slaughter Games",2,76.5
"27","Thragtusk",2,76.5
"28","Spellskite",3,76
"29","Elixir of Immortality",4,75.8
"30","Reclamation Sage",9,75.3
"31","Obstinate Baloth",10,75
"32","Magmatic Sinkhole",5,75
"33","Jace, Vryn's Prodigy",4,75
"34","Seal of Removal",3,75
"35","Madcap Experiment",2,75
"36","Platinum Emperion",2,75
"37","Sigarda, Host of Herons",2,75
"38","Zuran Orb",1,75
"39","Harbinger of the Tides",1,75
"40","Mistcaller",1,75
"41","Phyrexian Unlife",1,75
"42","Sai, Master Thopterist",1,75
"43","Amulet of Safekeeping",1,75
"44","Batterbone",1,75
"45","Destiny Spinner",1,75
"46","Helix Pinnacle",1,75
"47","Detention Sphere",1,75
"48","Disenchant",1,75
"49","Gemrazer",1,75
"50","Tempted by the Oriq",1,75
