"","CardNames","DeckCount","WinrateAverage"
"1","Kor Outfitter",1,100
"2","Time Warp",1,100
"3","Outland Liberator",1,100
"4","Tocatli Honor Guard",1,100
"5","Wandering Mind",1,87.5
"6","Windcaller Aven",2,82.4
"7","Brought Back",2,81
"8","Vivien on the Hunt",3,79.2
"9","Felidar Guardian",3,79.2
"10","Karmic Guide",3,79.2
"11","Kiki-Jiki, Mirror Breaker",3,79.2
"12","Planebound Accomplice",3,79.2
"13","Gingerbrute",8,79
"14","Gilded Goose",7,78.3
"15","Eternal Witness",15,77.9
"16","Hanweir Battlements",1,77.8
"17","Agadeem's Awakening",1,77.8
"18","Night's Whisper",1,77.8
"19","Undying Evil",1,77.8
"20","Charming Prince",1,77.8
"21","Extraction Specialist",1,77.8
"22","Judith, the Scourge Diva",1,77.8
"23","Pyre of Heroes",1,77.8
"24","Engineered Explosives",3,76.9
"25","Opt",6,76.6
"26","Tameshi, Reality Architect",2,76.5
"27","Wargate",2,76.5
"28","Finale of Devastation",3,76.2
"29","Paradise Mantle",7,76.1
"30","Lotus Bloom",3,76
"31","Pyrite Spellbomb",3,76
"32","Crumbling Vestige",5,75.7
"33","Thragtusk",5,75.7
"34","Glacial Fortress",7,75.5
"35","Celestial Colonnade",11,75.3
"36","The Wandering Emperor",10,75.3
"37","Magus of the Moon",19,75.2
"38","Explore",17,75
"39","Deputy of Detention",7,75
"40","Skyclave Apparition",5,75
"41","Silverbluff Bridge",4,75
"42","Knight of Autumn",4,75
"43","Valakut Awakening",3,75
"44","Dismember",3,75
"45","Collected Company",2,75
"46","Prismatic Vista",2,75
"47","Matter Reshaper",2,75
"48","Tormod's Crypt",2,75
"49","Clearwater Pathway",2,75
"50","Oboro, Palace in the Clouds",2,75
