"","CardNames","DeckCount","WinrateAverage"
"1","Misty Rainforest",183,72.9
"2","Steam Vents",173,72.3
"3","Boseiju, Who Endures",152,72.8
"4","Otawara, Soaring City",137,71.8
"5","Flooded Strand",136,72.2
"6","Scalding Tarn",132,71.6
"7","Lightning Bolt",130,71.2
"8","Wooded Foothills",113,72.6
"9","Stomping Ground",110,72.9
"10","Breeding Pool",108,73.4
"11","Island",102,72.3
"12","Forest",102,71.7
"13","Unholy Heat",102,72.2
"14","Hallowed Fountain",101,72.5
"15","Endurance",94,73.4
"16","Ragavan, Nimble Pilferer",89,70.8
"17","Snow-Covered Island",86,72.6
"18","Expressive Iteration",84,71.6
"19","Teferi, Time Raveler",83,73
"20","Windswept Heath",83,73.8
"21","Counterspell",80,71.8
"22","Fury",80,72.9
"23","Sacred Foundry",78,73
"24","Spirebluff Canal",76,71.7
"25","Prismatic Ending",75,73.3
"26","Temple Garden",71,73.3
"27","Polluted Delta",71,70
"28","Wrenn and Six",71,72.8
"29","Urza's Saga",70,71.3
"30","Solitude",69,73.9
"31","Mishra's Bauble",68,70.2
"32","Ketria Triome",67,72.9
"33","Mountain",66,70.4
"34","Raugrin Triome",64,73.8
"35","Fiery Islet",63,70.8
"36","Plains",62,71
"37","Omnath, Locus of Creation",62,73.4
"38","Archmage's Charm",58,71.2
"39","Snow-Covered Plains",58,73.7
"40","Abundant Growth",55,74.1
"41","Spell Pierce",54,71.3
"42","Shadowspear",53,70.6
"43","Snow-Covered Forest",53,74.2
"44","Swamp",53,69.7
"45","Eladamri's Call",52,74
"46","Consider",50,70.4
"47","Dragon's Rage Channeler",48,69.6
"48","Murktide Regent",48,70.8
"49","Cavern of Souls",48,73.3
"50","Brazen Borrower",45,72.4
