"","Artist","NoCopies","Winrate"
"1","Rob Alexander",2064,0.721
"2","Anastasia Ovchinnikova",953,0.727
"3","Christopher Rush",797,0.722
"4","Mark Poole",621,0.72
"5","Shelly Wan",551,0.729
"6","Adam Paquette",447,0.712
"7","Alayna Danner",433,0.717
"8","Eric Deschamps",421,0.71
"9","John Stanko",411,0.714
"10","Chris Rallis",364,0.721
"11","Simon Dominic",352,0.711
"12","Vincent Proce",343,0.72
"13","Chippy",332,0.707
"14","Mark Zug",332,0.72
"15","Philip Straub",325,0.715
"16","Ekaterina Burmak",324,0.717
"17","Chris Ostrowski",314,0.724
"18","Kari Christensen",314,0.72
"19","Izzy",313,0.725
"20","Randy Vargas",307,0.731
"21","Vance Kovacs",293,0.702
"22","John Avon",293,0.723
"23","Raoul Vitale",292,0.726
"24","Evan Shipard",291,0.738
"25","Titus Lunter",291,0.709
"26","Jason Chan",288,0.717
"27","Chase Stone",287,0.728
"28","Ryan Pancoast",287,0.728
"29","Chris Rahn",284,0.722
"30","Franz Vohwinkel",279,0.724
"31","Anthony S. Waters",277,0.738
"32","Cyril Van Der Haegen",265,0.715
"33","Svetlin Velinov",250,0.707
"34","Kev Walker",245,0.728
"35","Aleksi Briclot",245,0.705
"36","Ron Spears",234,0.716
"37","Lake Hurwitz",206,0.728
"38","Anson Maddocks",203,0.727
"39","Lucas Graciano",202,0.718
"40","Paul Scott Canavan",198,0.73
"41","Zezhou Chen",198,0.704
"42","Greg Staples",195,0.705
"43","Jean-Sébastien Rossbach",192,0.713
"44","Martina Fackova",185,0.696
"45","Cliff Childs",181,0.722
"46","Yeong-Hao Han",179,0.714
"47","Richard Whitters",172,0.733
"48","Mark Tedin",164,0.723
"49","Ralph Horsley",162,0.709
"50","Jason Rainville",160,0.726
"51","Christine Choi",156,0.736
"52","Raymond Swanland",155,0.709
"53","Sam Burley",150,0.726
"54","Bastien L. Deharme",147,0.729
"55","Jung Park",147,0.721
"56","Iain McCaig",146,0.712
"57","Jonas De Ro",142,0.724
"58","Jesper Myrfors",140,0.71
"59","Martina Pilcerova",138,0.715
"60","Terese Nielsen",137,0.72
"61","Pete Venters",137,0.711
"62","Howard Lyon",136,0.721
"63","Nicholas Gregory",134,0.733
"64","Matt Stewart",134,0.708
"65","Douglas Shuler",133,0.704
"66","Filip Burburan",130,0.749
"67","Mike Bierek",125,0.71
"68","Greg Hildebrandt",124,0.711
"69","Steven Belledin",124,0.726
"70","Johan Grenier",120,0.732
"71","Warren Mahy",114,0.725
"72","Heather Hudson",113,0.737
"73","Yongjae Choi",108,0.706
"74","Nils Hamm",107,0.725
"75","Mark Winters",105,0.716
"76","James Paick",105,0.702
"77","David Martin",104,0.74
"78","Campbell White",104,0.712
"79","Adam Rex",103,0.721
"80","Dmitry Burmak",97,0.724
"81","Steve Argyle",96,0.691
"82","Randy Gallegos",96,0.708
"83","John Matson",94,0.736
"84","Richard Wright",90,0.709
"85","Amy Weber",90,0.727
"86","Pat Morrissey",89,0.742
"87","Craig J Spearing",89,0.731
"88","Lars Grant-West",89,0.697
"89","Tom Wänerstrand",88,0.712
"90","Johannes Voss",86,0.721
"91","Wisnu Tan",86,0.715
"92","Michael C. Hayes",86,0.704
"93","Dan Scott",85,0.732
"94","Kieran Yanner",85,0.714
"95","Todd Lockwood",82,0.724
"96","Seb McKinnon",81,0.716
"97","Scott Murphy",80,0.719
"98","Dan Frazier",78,0.697
"99","Volkan Baǵa",74,0.705
"100","Jaime Jones",74,0.734
"101","Tomasz Jedruszek",74,0.688
"102","Dave Kendall",71,0.69
"103","Christopher Moeller",70,0.736
"104","Daarken",69,0.69
"105","Daniel Ljunggren",64,0.716
"106","Michael Sutfin",61,0.706
"107","Cynthia Sheppard",60,0.702
"108","Zoltan Boros",58,0.699
"109","Heonhwa Choe",56,0.705
"110","Tomas Giorello",54,0.739
"111","Noah Bradley",52,0.714
"112","Wesley Burt",51,0.742
"113","Jim Nelson",50,0.7
"114","Sidharth Chaturvedi",47,0.684
"115","Nicholas Elias",43,0.688
"116","Min Yum",43,0.695
"117","Jason Felix",41,0.715
"118","Michael Komarck",40,0.707
"119","Fred Fields",39,0.707
"120","Don Hazeltine",39,0.691
"121","Victor Adame Minguez",38,0.728
"122","Jason A. Engle",37,0.719
"123","Lucas Staniec",37,0.708
"124","Livia Prima",37,0.7
"125","Darrell Riche",37,0.713
"126","Scott M. Fischer",36,0.722
"127","rk post",36,0.748
"128","Magali Villeneuve",32,0.719
"129","Joseph Meehan",32,0.714
"130","Carl Critchlow",32,0.647
"131","Lius Lasahido",31,0.713
"132","Grzegorz Rutkowski",31,0.687
"133","Jeff Miracola",29,0.712
"134","Karl Kopinski",28,0.731
"135","Michael Phillippi",28,0.725
"136","Winona Nelson",28,0.716
"137","Antonio José Manzanedo",27,0.752
"138","Willian Murai",27,0.75
