"","CardNames","DeckCount","Winrate95Min"
"1","Emrakul, the Promised End",57,70.2
"2","Endurance",126,70.1
"3","Force of Vigor",109,69.7
"4","Yorion, Sky Nomad",56,69.4
"5","Mystical Dispute",122,68.7
"6","Dovin's Veto",40,68.5
"7","Magus of the Moon",86,68.5
"8","Veil of Summer",72,68.3
"9","Meddling Mage",45,68.2
"10","Chalice of the Void",79,68.1
"11","Knight of Autumn",27,68
"12","Relic of Progenitus",88,67.8
"13","Engineered Explosives",108,67.8
"14","Fury",56,67.6
"15","Subtlety",71,67.3
"16","Foundation Breaker",31,67.2
"17","Leyline of Sanctity",33,67.1
"18","Flusterstorm",82,66.9
"19","Boseiju, Who Endures",52,66.5
"20","Pithing Needle",60,66.4
"21","Unlicensed Hearse",31,66
"22","Dress Down",65,66
"23","Thoughtseize",31,65.8
"24","Supreme Verdict",20,65.6
"25","Tormod's Crypt",27,64.9
"26","Jace, the Mind Sculptor",42,64.6
"27","Ensnaring Bridge",20,64.5
"28","Leyline of the Void",25,64.5
"29","Path to Exile",28,64.4
"30","Sanctifier en-Vec",33,64.4
"31","Soul-Guide Lantern",38,64.4
"32","Outland Liberator",23,64.3
"33","Mana Leak",5,64
"34","Lavinia, Azorius Renegade",22,64
"35","Blood Moon",34,64
"36","Crime // Punishment",29,63.9
"37","Alpine Moon",25,63.7
"38","Necroplasm",7,63.6
"39","Necromentia",25,63.6
"40","Bojuka Bog",6,63.5
"41","Walking Ballista",18,63.5
"42","March of Otherworldly Light",22,63.4
"43","Liquimetal Coating",17,63.3
"44","Spell Pierce",36,63.2
"45","Aether Gust",13,62.9
"46","Spreading Seas",9,62.8
"47","Celestial Purge",8,62.7
"48","Hurkyl's Recall",12,62.2
"49","Cavern of Souls",10,62
"50","Brazen Borrower",10,61.9
