"","CardNames","DeckCount","WinrateAverage"
"1","Pithing Needle",202,73.2
"2","Mystical Dispute",146,72.6
"3","Rending Volley",136,72.7
"4","Damping Sphere",123,72.9
"5","Abrade",94,72.2
"6","Duress",89,72.4
"7","Unlicensed Hearse",85,70.9
"8","Rest in Peace",84,72.2
"9","Extinction Event",83,71.4
"10","Go Blank",77,71
"11","Reckoner Bankbuster",75,70.6
"12","Skysovereign, Consul Flagship",70,73.1
"13","Disdainful Stroke",68,71.6
"14","Ritual of Soot",66,73.4
"15","Aether Gust",61,72.2
"16","Narset's Reversal",61,73
"17","Portable Hole",59,73.9
"18","The Stone Brain",57,72.8
"19","Haywire Mite",56,72.7
"20","Cityscape Leveler",56,73
"21","Reidane, God of the Worthy",56,72.9
"22","Tormod's Crypt",55,72.5
"23","The Chain Veil",54,73.1
"24","Pestilent Cauldron",54,73.1
"25","Approach of the Second Sun",47,74.6
"26","Zacama, Primal Calamity",47,74.6
"27","Thoughtseize",46,73.7
"28","Darksteel Citadel",45,73.7
"29","Transmogrifying Wand",44,73.5
"30","Jegantha, the Wellspring",42,71.2
"31","Dovin's Veto",41,73.4
"32","God-Pharaoh's Statue",40,71.9
"33","Tear Asunder",38,75
"34","Kolaghan's Command",38,73.1
"35","Thought Distortion",36,75.6
"36","Path of Peril",36,75
"37","Supreme Verdict",35,72.1
"38","Behold the Multiverse",34,74
"39","Deafening Silence",34,70.9
"40","The Mightstone and Weakstone",33,72.8
"41","Shapers' Sanctuary",33,74.5
"42","Elder Gargaroth",32,74.9
"43","Esika's Chariot",31,74.4
"44","Hullbreaker Horror",30,74
"45","Elspeth, Sun's Champion",29,71.7
"46","Starnheim Unleashed",28,73.7
"47","Languish",27,75.3
"48","Woodcaller Automaton",27,72.6
"49","Temporary Lockdown",26,72
"50","Shark Typhoon",26,71.9
