"","CardNames","DeckCount","WinrateAverage"
"1","Ghitu Lavarunner",2,100
"2","Wizard's Lightning",2,100
"3","Viashino Pyromancer",2,100
"4","Gird for Battle",1,100
"5","Titan's Strength",1,100
"6","Boros Charm",1,100
"7","Feather, the Redeemed",1,100
"8","Tenth District Legionnaire",1,100
"9","Ipnu Rivulet",1,100
"10","Jace, Wielder of Mysteries",1,100
"11","Thassa's Oracle",1,100
"12","Agadeem's Awakening",1,100
"13","Demonic Bargain",1,100
"14","Fallaji Archaeologist",1,100
"15","Oppressive Rays",1,100
"16","Open the Armory",1,100
"17","Sigarda's Aid",1,100
"18","Sacred Cat",1,100
"19","Adorned Pouncer",1,100
"20","Colossus Hammer",1,100
"21","Bronzehide Lion",1,100
"22","Shadowspear",1,100
"23","Feline Sovereign",1,100
"24","Lion Sash",1,100
"25","Kemba, Kha Enduring",1,100
"26","Ob Nixilis, the Adversary",1,100
"27","Adanto Vanguard",2,92.9
"28","Sejiri Shelter",2,92.9
"29","Cavalier of Dawn",4,87.5
"30","Destiny Spinner",4,87.5
"31","Strict Proctor",2,87.5
"32","Jace, Vryn's Prodigy",2,87.5
"33","Discontinuity",2,87.5
"34","Eliminate",2,87.5
"35","Infernal Grasp",2,87.5
"36","Otherworldly Gaze",2,87.5
"37","Favored Hoplite",5,81.8
"38","Reckless Rage",5,81.8
"39","Dreadhorde Arcanist",5,81.8
"40","Defiant Strike",5,81.8
"41","Gods Willing",5,81.8
"42","Zur, Eternal Schemer",4,81.8
"43","Llanowar Visionary",3,81.8
"44","Shatterskull Smashing",1,81.8
"45","Archon of Sun's Grace",4,81.5
"46","Stitcher's Supplier",9,81.1
"47","Eldritch Evolution",6,80.6
"48","Light Up the Stage",3,80
"49","Skewer the Critics",3,80
"50","Bloated Contaminator",3,80
