"","CardNames","DeckCount","WinrateAverage"
"1","Dig Through Time",2,100
"2","Redcap Melee",2,100
"3","Burning Hands",2,100
"4","Secrets of the Key",1,100
"5","Deafening Clarion",1,100
"6","Ashiok, Nightmare Muse",1,100
"7","Invasive Surgery",1,100
"8","Kayla's Reconstruction",1,100
"9","Atraxa, Grand Unifier",1,100
"10","Loran's Escape",2,92.9
"11","Niv-Mizzet, Parun",5,84.6
"12","Roiling Vortex",10,84
"13","Witherbloom Command",4,84
"14","Necromentia",3,83.3
"15","Skyreaping",2,82.4
"16","Fight as One",5,81.8
"17","Fog",2,81.8
"18","Stern Dismissal",4,81.2
"19","Goblin Chainwhirler",3,80
"20","Lightning Axe",3,80
"21","Tamiyo's Safekeeping",3,80
"22","Massacre Girl",1,80
"23","Doom Whisperer",1,80
"24","Vanishing Verse",1,80
"25","Reckless Rage",4,79.3
"26","Showdown of the Skalds",4,79.3
"27","Treasure Cruise",7,78.9
"28","Raze the Effigy",5,78.9
"29","Baneslayer Angel",13,78.8
"30","Nissa, Vastwood Seer",5,78.8
"31","Farewell",6,78.4
"32","Reclamation Sage",6,78.4
"33","Masked Vandal",6,78.4
"34","Roast",11,78.3
"35","Angrath, the Flame-Chained",6,77.8
"36","Thrun, Breaker of Silence",4,77.8
"37","Barrier Breach",1,77.8
"38","March of Swirling Mist",1,77.8
"39","Blue Sun's Twilight",1,77.8
"40","Jace, the Perfected Mind",1,77.8
"41","Dream Trawler",14,77.6
"42","Vivien, Monsters' Advocate",6,77.5
"43","Abrupt Decay",14,77.4
"44","The Wandering Emperor",4,77.3
"45","Noxious Grasp",11,77.1
"46","Chandra, Torch of Defiance",7,77.1
"47","Phyrexian Revoker",6,76.9
"48","Brimaz, King of Oreskos",3,76.9
"49","Lukka, Bound to Ruin",2,76.9
"50","Urabrask's Forge",2,76.9
