"","CardNames","DeckCount","WinrateAverage"
"1","Boseiju, Who Endures",190,73.8
"2","Island",150,72.6
"3","Sokenzan, Crucible of Defiance",145,71.9
"4","Otawara, Soaring City",143,73
"5","Fable of the Mirror-Breaker",139,72.3
"6","Mountain",131,72.2
"7","Swamp",126,72.3
"8","Den of the Bugbear",117,71.8
"9","Fatal Push",117,72.2
"10","Plains",117,72.8
"11","Bonecrusher Giant",111,72.3
"12","Hive of the Eye Tyrant",108,71.9
"13","Llanowar Elves",99,73
"14","Elvish Mystic",99,73
"15","Blood Crypt",99,72.4
"16","Blightstep Pathway",97,72.3
"17","Eiganjo, Seat of the Empire",96,73
"18","Thoughtseize",95,72.8
"19","Bloodtithe Harvester",94,72.2
"20","Lair of the Hydra",93,72.8
"21","Urborg, Tomb of Yawgmoth",92,72
"22","Forest",91,72
"23","Sheoldred, the Apocalypse",88,71.7
"24","Nykthos, Shrine to Nyx",88,73.8
"25","Haunted Ridge",82,71.9
"26","Takenuma, Abandoned Mire",81,73.3
"27","Mutavault",81,71.2
"28","Hall of Storm Giants",81,71.6
"29","Castle Locthwain",78,71.7
"30","Graveyard Trespasser",74,71.7
"31","Power Word Kill",72,72
"32","Sulfurous Springs",67,71.1
"33","Kroxa, Titan of Death's Hunger",67,72.2
"34","Skyclave Apparition",67,72.8
"35","Dreadbore",66,71.9
"36","Breeding Pool",65,74
"37","Shark Typhoon",62,73.9
"38","Skysovereign, Consul Flagship",61,72.8
"39","Hallowed Fountain",61,71.6
"40","Wolfwillow Haven",60,74
"41","Field of Ruin",60,72.1
"42","Impulse",59,75.2
"43","Lovestruck Beast",57,71.4
"44","Karn, the Great Creator",56,72.7
"45","Oath of Nissa",55,73.1
"46","Kiora, Behemoth Beckoner",55,73.1
"47","Old-Growth Troll",55,73.1
"48","Temple Garden",54,74
"49","Cavalier of Thorns",54,73.1
"50","Storm the Festival",54,73.1
