"","CardNames","DeckCount","Winrate95Min"
"1","Roiling Vortex",10,70.9
"2","Pithing Needle",202,70.6
"3","Damping Sphere",123,69.6
"4","Rending Volley",136,69.5
"5","Mystical Dispute",146,69.5
"6","Thought Distortion",36,69.2
"7","Approach of the Second Sun",47,69
"8","Zacama, Primal Calamity",47,69
"9","Portable Hole",59,69
"10","Tear Asunder",38,68.9
"11","Ritual of Soot",66,68.9
"12","Skysovereign, Consul Flagship",70,68.7
"13","Duress",89,68.5
"14","Path of Peril",36,68.4
"15","Abrade",94,68.4
"16","Narset's Reversal",61,68.2
"17","Thoughtseize",46,68.1
"18","Darksteel Citadel",45,68.1
"19","Rest in Peace",84,68.1
"20","The Chain Veil",54,68
"21","Pestilent Cauldron",54,68
"22","Cityscape Leveler",56,68
"23","Languish",27,67.8
"24","Elder Gargaroth",32,67.8
"25","Transmogrifying Wand",44,67.8
"26","The Stone Brain",57,67.8
"27","Reidane, God of the Worthy",56,67.7
"28","Haywire Mite",56,67.7
"29","Abrupt Decay",14,67.6
"30","Tormod's Crypt",55,67.5
"31","Behold the Multiverse",34,67.4
"32","Dovin's Veto",41,67.4
"33","Aether Gust",61,67.3
"34","Extinction Event",83,67.3
"35","Fry",24,67.2
"36","Shapers' Sanctuary",33,67.2
"37","Esika's Chariot",31,67.1
"38","Baneslayer Angel",13,67
"39","Alpine Moon",21,67
"40","Disdainful Stroke",68,67
"41","Sphinx of the Final Word",25,66.9
"42","Kolaghan's Command",38,66.9
"43","Hullbreaker Horror",30,66.8
"44","Unlicensed Hearse",85,66.8
"45","Dream Trawler",14,66.6
"46","Noxious Grasp",11,66.6
"47","Go Blank",77,66.5
"48","Yorion, Sky Nomad",24,66.4
"49","Ratchet Bomb",24,66.4
"50","The Mightstone and Weakstone",33,66.4
