"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Rakdos Midrange - Devotion Walkers - Simic Lotus Strings - Azorius Control,Boros Prowess - Mono Red Aggro - Abzan Grease Fang - Golgari Elves - Izzet Creativity,Simic Lotus Strings - Devotion Walkers,Simic Lotus Strings - Rakdos Midrange - Devotion Walkers,Simic Lotus Strings - Rakdos Midrange - Devotion Walkers
"Tiers 1.5",Gruul Stompy - Selesnya Angels - Mono White Humans - Rakdos Sacrifice - Phoenix - Enigmatic Incarnation,Enigmatic Incarnation - Simic Lotus Strings - Dimir Control,Rakdos Midrange - Abzan Grease Fang - Selesnya Angels - Mono Red Aggro - Azorius Control - Izzet Creativity - Enigmatic Incarnation - Gruul Stompy - Rakdos Sacrifice - Phoenix - Dimir Control - Mono White Humans - Golgari Elves,Abzan Grease Fang - Mono Red Aggro - Azorius Control - Selesnya Angels - Izzet Creativity - Enigmatic Incarnation - Gruul Stompy - Rakdos Sacrifice - Phoenix - Golgari Elves - Boros Prowess,Abzan Grease Fang - Mono Red Aggro - Azorius Control - Selesnya Angels - Izzet Creativity - Enigmatic Incarnation - Gruul Stompy - Rakdos Sacrifice - Phoenix - Golgari Elves - Boros Prowess
"Tiers 2",Abzan Grease Fang - Dimir Control - Izzet Creativity - Mono Red Aggro - Azorius Spirits - Mono Black Midrange - Mono Blue Spirits - Golgari Elves,Selesnya Angels - Devotion Walkers - Phoenix - Azorius Spirits - Rakdos Sacrifice - Jund Sacrifice - Rakdos Midrange - Gruul Stompy - Azorius Control - Mono Black Midrange - Esper Grease Fang - Mono Blue Spirits - Mono White Humans,Boros Prowess - Azorius Spirits - Mono Black Midrange,Dimir Control - Mono White Humans - Azorius Spirits - Mono Black Midrange - Jund Sacrifice,Dimir Control - Mono White Humans - Azorius Spirits - Mono Black Midrange - Jund Sacrifice
"Tiers 2.5",Boros Prowess - Jund Sacrifice - Bant Spirits - Esper Grease Fang - Izzet Gearhulk Opus,Bant Spirits - Izzet Gearhulk Opus,Jund Sacrifice - Mono Blue Spirits - Esper Grease Fang - Bant Spirits - Izzet Gearhulk Opus,Mono Blue Spirits - Esper Grease Fang - Bant Spirits - Izzet Gearhulk Opus,Mono Blue Spirits - Esper Grease Fang - Bant Spirits - Izzet Gearhulk Opus
