"","CardNames","DeckCount","Winrate95Min"
"1","Scalding Tarn",221,73.6
"2","Misty Rainforest",239,73.6
"3","Otawara, Soaring City",162,73.3
"4","Steam Vents",244,73.3
"5","Breeding Pool",155,73.1
"6","Shardless Agent",68,72.8
"7","Violent Outburst",68,72.8
"8","Island",143,72.8
"9","Spirebluff Canal",119,72.7
"10","Flooded Strand",171,72.7
"11","Snow-Covered Island",111,72.5
"12","Counterspell",129,72.5
"13","Murktide Regent",70,72.4
"14","Consider",73,72.4
"15","Expressive Iteration",131,72.4
"16","Boseiju, Who Endures",172,72.4
"17","Lightning Bolt",168,72.4
"18","Brazen Borrower",61,72.3
"19","Fury",121,72.3
"20","Mishra's Bauble",107,72.2
"21","Ketria Triome",105,72.2
"22","Stomping Ground",130,72.2
"23","Wooded Foothills",126,72.1
"24","Spell Pierce",82,72
"25","Unholy Heat",119,72
"26","Cavern of Souls",47,71.9
"27","Force of Negation",78,71.9
"28","Forest",133,71.9
"29","Bonecrusher Giant",29,71.8
"30","Dead // Gone",41,71.8
"31","Fiery Islet",72,71.8
"32","Archmage's Charm",85,71.8
"33","Polluted Delta",99,71.6
"34","Hallowed Fountain",119,71.6
"35","Dragon's Rage Channeler",83,71.5
"36","Gemstone Caverns",36,71.4
"37","Urza's Saga",83,71.3
"38","Snow-Covered Forest",81,71.3
"39","Teferi, Time Raveler",110,71.3
"40","Ragavan, Nimble Pilferer",129,71.3
"41","Crashing Footfalls",35,71.2
"42","Raugrin Triome",90,71.2
"43","Omnath, Locus of Creation",68,71.1
"44","Sacred Foundry",102,71.1
"45","Prismatic Ending",103,71
"46","Ephemerate",53,70.9
"47","Solitude",92,70.9
"48","Windswept Heath",110,70.9
"49","Grief",37,70.8
"50","Curator of Mysteries",31,70.7
