"","Artist","NoCopies","Winrate"
"1","Rob Alexander",2663,0.747
"2","Anastasia Ovchinnikova",1096,0.754
"3","Christopher Rush",1050,0.746
"4","Mark Poole",941,0.752
"5","Shelly Wan",722,0.756
"6","Eric Deschamps",617,0.751
"7","John Stanko",593,0.735
"8","Adam Paquette",574,0.752
"9","Philip Straub",561,0.756
"10","Alayna Danner",555,0.753
"11","Simon Dominic",517,0.742
"12","Chris Rallis",513,0.746
"13","Randy Vargas",500,0.752
"14","Chippy",491,0.754
"15","Izzy",470,0.754
"16","Raoul Vitale",454,0.757
"17","Vincent Proce",449,0.734
"18","Jason Chan",447,0.741
"19","Ekaterina Burmak",429,0.758
"20","Kari Christensen",413,0.75
"21","Vance Kovacs",401,0.75
"22","Paul Scott Canavan",401,0.759
"23","John Avon",394,0.753
"24","Chris Ostrowski",380,0.747
"25","Ryan Pancoast",367,0.741
"26","Anthony S. Waters",363,0.741
"27","Titus Lunter",357,0.746
"28","Aleksi Briclot",357,0.732
"29","Jean-Sébastien Rossbach",357,0.747
"30","Evan Shipard",353,0.745
"31","Lake Hurwitz",343,0.746
"32","Ron Spears",340,0.746
"33","Chris Rahn",337,0.746
"34","Lucas Graciano",332,0.757
"35","Martina Fackova",332,0.752
"36","Svetlin Velinov",327,0.749
"37","Cyril Van Der Haegen",322,0.749
"38","Chase Stone",315,0.739
"39","Mark Zug",313,0.724
"40","Anson Maddocks",304,0.752
"41","Franz Vohwinkel",301,0.739
"42","Zezhou Chen",288,0.762
"43","Tom Wänerstrand",286,0.754
"44","Howard Lyon",272,0.739
"45","Richard Whitters",270,0.767
"46","Jung Park",261,0.741
"47","Sam Burley",259,0.748
"48","Yeong-Hao Han",252,0.755
"49","Raymond Swanland",244,0.733
"50","Mark Tedin",240,0.737
"51","Kev Walker",238,0.741
"52","Nils Hamm",237,0.732
"53","Iain McCaig",235,0.753
"54","Christine Choi",218,0.768
"55","Jonas De Ro",211,0.741
"56","Cliff Childs",204,0.749
"57","Nicholas Gregory",204,0.764
"58","Greg Staples",200,0.75
"59","Matt Stewart",197,0.755
"60","Tomasz Jedruszek",195,0.742
"61","David Martin",192,0.75
"62","Pete Venters",191,0.731
"63","Jesper Myrfors",188,0.744
"64","Mike Bierek",184,0.727
"65","Douglas Shuler",183,0.738
"66","Filip Burburan",182,0.737
"67","Terese Nielsen",182,0.735
"68","Jason Rainville",177,0.735
"69","Dan Scott",168,0.766
"70","Martina Pilcerova",161,0.751
"71","Warren Mahy",161,0.744
"72","Dmitry Burmak",160,0.752
"73","Michael C. Hayes",160,0.733
"74","Johannes Voss",159,0.737
"75","Campbell White",146,0.747
"76","Greg Hildebrandt",146,0.744
"77","Wisnu Tan",144,0.722
"78","Bastien L. Deharme",143,0.751
"79","Daarken",138,0.715
"80","James Paick",137,0.747
"81","Steve Argyle",136,0.745
"82","Richard Wright",134,0.75
"83","Todd Lockwood",133,0.752
"84","Craig J Spearing",129,0.763
"85","Steven Belledin",127,0.741
"86","Pat Morrissey",124,0.749
"87","Lars Grant-West",121,0.745
"88","Amy Weber",118,0.742
"89","Tomas Giorello",115,0.77
"90","Yongjae Choi",115,0.721
"91","Cynthia Sheppard",112,0.741
"92","Dave Kendall",110,0.732
"93","Heather Hudson",107,0.729
"94","Scott Murphy",106,0.75
"95","Victor Adame Minguez",102,0.769
"96","Christopher Moeller",96,0.746
"97","Michael Sutfin",93,0.737
"98","Volkan Baǵa",92,0.75
"99","Seb McKinnon",92,0.753
"100","Dan Frazier",90,0.728
"101","Randy Gallegos",90,0.739
"102","Mark Winters",88,0.719
"103","Kieran Yanner",84,0.744
"104","Scott M. Fischer",83,0.727
"105","Adam Rex",82,0.736
"106","Zoltan Boros",80,0.758
"107","John Matson",77,0.723
"108","Jim Nelson",77,0.739
"109","Michael Komarck",75,0.746
"110","Jaime Jones",70,0.744
"111","Alex Horley-Orlandelli",69,0.725
"112","Chris Cold",68,0.708
"113","Daniel Ljunggren",65,0.717
"114","Heonhwa Choe",64,0.755
"115","Johan Grenier",63,0.762
"116","Karl Kopinski",63,0.741
"117","Brom",63,0.712
"118","Luca Zontini",62,0.722
"119","Lie Setiawan",55,0.725
"120","Sidharth Chaturvedi",53,0.73
"121","Dimitar Marinski",53,0.755
"122","Bryan Sola",53,0.721
"123","Antonio José Manzanedo",51,0.758
"124","Lucas Staniec",51,0.729
"125","Noah Bradley",50,0.731
"126","Fred Fields",50,0.726
"127","DiTerlizzi",48,0.707
"128","Jason Felix",47,0.756
"129","Edward P. Beard, Jr.",44,0.71
"130","Donato Giancola",44,0.705
"131","Jesper Ejsing",42,0.737
"132","Nicholas Elias",40,0.744
"133","Jeff Miracola",40,0.756
"134","Alexander Forssberg",40,0.738
"135","Wayne England",37,0.745
"136","Johann Bodin",37,0.737
"137","Khang Le",36,0.762
"138","Magali Villeneuve",34,0.744
"139","Grzegorz Rutkowski",33,0.759
"140","Zoltan Boros & Gabor Szikszai",32,0.745
"141","John Howe",32,0.789
"142","Justin Murray",32,0.774
"143","Darrell Riche",32,0.742
"144","Deruchenko Alexander",32,0.71
"145","rk post",32,0.752
"146","Chuck Lukacs",31,0.733
"147","Sam Wood",31,0.718
"148","Richard Kane Ferguson",31,0.698
"149","Ben Thompson",30,0.746
"150","Lius Lasahido",30,0.747
"151","Eric Fortune",29,0.742
"152","Livia Prima",29,0.753
"153","Andrew Mar",29,0.719
"154","Jason A. Engle",29,0.733
"155","Steve Prescott",26,0.759
"156","Carl Critchlow",26,0.7
"157","Igor Kieryluk",26,0.735
"158","William Arnold",24,0.727
"159","Willian Murai",24,0.806
"160","Austin Hsu",24,0.723
"161","Joseph Meehan",23,0.742
"162","Jana Schirmer & Johannes Voss",22,0.775
"163","Don Hazeltine",22,0.683
"164","Lindsey Look",21,0.721
"165","Milivoj Ćeran",21,0.745
"166","Caio Monteiro",20,0.756
"167","Sarah Finnigan",19,0.712
"168","Mitsuaki Sagiri",19,0.784
"169","Fariba Khamseh",19,0.727
"170","Jim Murray",19,0.744
"171","Marta Nael",18,0.74
"172","Mark A. Nelson",18,0.717
"173","Thomas M. Baxa",18,0.717
"174","Charles Urbach",18,0.71
"175","Wesley Burt",16,0.75
"176","Ralph Horsley",16,0.737
"177","Matt Thompson",16,0.707
"178","Julian Kok Joon Wen",15,0.688
"179","Pauline Voss",15,0.759
"180","Jeremy Enecio",14,0.697
"181","Matt Cavotta",14,0.73
"182","Olivier Bernard",13,0.667
"183","Tyler Jacobson",12,0.717
"184","Stephen Tappin",12,0.81
"185","Phil Foglio",12,0.733
"186","Daniel Gelon",12,0.714
"187","Wayne Reynolds",12,0.727
"188","Hideaki Takamura",11,0.761
"189","Chris Seaman",11,0.76
"190","Winona Nelson",11,0.771
"191","Mark Brill",11,0.677
"192","Dave Allsop",11,0.683
"193","Jokubas Uogintas",10,0.727
"194","Ryan Yee",10,0.727
"195","Rebecca Guay",10,0.679
"196","Mathias Kollros",9,0.75
"197","Sung Choi",8,0.724
"198","Mark Romanoski",8,0.714
"199","Emrah Elmasli",8,0.75
"200","Jeremy Jarvis",8,0.758
"201","Min Yum",8,0.765
"202","Kimonas Theodossiou",8,0.727
"203","D. Alexander Gregory",8,0.7
"204","Viktor Titov",8,0.75
"205","Caroline Gariba",8,0.714
"206","Bryon Wackwitz",7,0.696
"207","Maria Zolotukhina",7,0.741
"208","Bayard Wu",7,0.75
"209","Aaron Miller",7,0.652
"210","Zack Stella",6,0.757
"211","Ilse Gort",6,0.688
"212","Jakub Kasper",6,0.714
"213","G-host Lee",6,0.737
