"","CardNames","DeckCount","Winrate95Min"
"1","Mystical Dispute",164,73.5
"2","Force of Vigor",165,72.8
"3","Fury",69,72.7
"4","Endurance",149,72.7
"5","Jace, the Mind Sculptor",50,72.5
"6","Force of Negation",62,72.4
"7","Dress Down",95,72.2
"8","Relic of Progenitus",148,72.2
"9","Engineered Explosives",148,72.1
"10","Subtlety",56,72
"11","Foundation Breaker",38,71.8
"12","Blood Moon",73,71.7
"13","Spell Pierce",73,71.2
"14","Magus of the Moon",72,70.9
"15","Yorion, Sky Nomad",72,70.8
"16","Veil of Summer",109,70.8
"17","Boseiju, Who Endures",60,70.7
"18","Flusterstorm",47,70.5
"19","Aether Gust",47,70.4
"20","Dovin's Veto",45,69.9
"21","Leyline of Sanctity",50,69.8
"22","Supreme Verdict",27,69.7
"23","Path to Exile",44,69.6
"24","Chalice of the Void",64,69.5
"25","Pithing Needle",81,69.5
"26","Obsidian Charmaw",17,69.4
"27","Tormod's Crypt",25,69.1
"28","Emrakul, the Promised End",45,69.1
"29","March of Otherworldly Light",34,69
"30","Meddling Mage",34,69
"31","Sanctifier en-Vec",57,68.9
"32","Chandra, Awakened Inferno",13,68.4
"33","Kozilek, Butcher of Truth",7,68
"34","Soul-Guide Lantern",50,68
"35","Cavern of Souls",19,67.9
"36","Alpine Moon",42,67.6
"37","Bojuka Bog",17,67.4
"38","Emrakul, the Aeons Torn",17,67.1
"39","Sundering Titan",18,67
"40","Dismember",24,67
"41","Tireless Tracker",17,66.8
"42","Necromentia",21,66.7
"43","Teferi, Time Raveler",22,66.7
"44","Thoughtseize",44,66.7
"45","Leyline of the Void",25,66.6
"46","Liquimetal Coating",24,66.6
"47","Nature's Claim",24,66.5
"48","Deflecting Palm",16,66.3
"49","Smash to Smithereens",16,66.3
"50","Ensnaring Bridge",32,66.3
