"","CardNames","DeckCount","WinrateAverage"
"1","Steam Vents",244,75.3
"2","Misty Rainforest",239,75.6
"3","Scalding Tarn",221,75.7
"4","Boseiju, Who Endures",172,74.9
"5","Flooded Strand",171,75.2
"6","Lightning Bolt",168,74.9
"7","Otawara, Soaring City",162,75.8
"8","Breeding Pool",155,75.6
"9","Island",143,75.5
"10","Forest",133,74.7
"11","Expressive Iteration",131,75.3
"12","Stomping Ground",130,75
"13","Ragavan, Nimble Pilferer",129,74.2
"14","Counterspell",129,75.3
"15","Wooded Foothills",126,75
"16","Fury",121,75.2
"17","Hallowed Fountain",119,74.6
"18","Unholy Heat",119,75
"19","Spirebluff Canal",119,75.6
"20","Snow-Covered Island",111,75.5
"21","Teferi, Time Raveler",110,74.4
"22","Windswept Heath",110,74
"23","Mishra's Bauble",107,75.3
"24","Ketria Triome",105,75.3
"25","Prismatic Ending",103,74.2
"26","Sacred Foundry",102,74.4
"27","Polluted Delta",99,74.9
"28","Solitude",92,74.3
"29","Raugrin Triome",90,74.7
"30","Archmage's Charm",85,75.4
"31","Dragon's Rage Channeler",83,75.2
"32","Urza's Saga",83,75
"33","Spell Pierce",82,75.6
"34","Plains",82,74.4
"35","Snow-Covered Forest",81,74.9
"36","Snow-Covered Plains",79,73.6
"37","Force of Negation",78,75.5
"38","Wrenn and Six",78,74.2
"39","Mountain",76,73.8
"40","Temple Garden",75,74.5
"41","Consider",73,76.2
"42","Fiery Islet",72,75.7
"43","Murktide Regent",70,76.3
"44","Shardless Agent",68,76.7
"45","Violent Outburst",68,76.7
"46","Omnath, Locus of Creation",68,75
"47","Arid Mesa",63,74
"48","Brazen Borrower",61,76.4
"49","Endurance",61,74.5
"50","Swamp",59,72.8
