"","CardNames","DeckCount","WinrateAverage"
"1","Unbridled Growth",1,80
"2","Flamewave Invoker",3,79.2
"3","Goblin Matron",3,79.2
"4","Putrid Goblin",3,79.2
"5","Skirk Prospector",3,79.2
"6","Unearth",3,79.2
"7","First Day of Class",3,79.2
"8","Parapet",2,76.5
"9","Witching Well",6,76
"10","Lorehold Campus",5,75
"11","Seething Song",3,75
"12","Marauding Blight-Priest",1,75
"13","Teach by Example",1,75
"14","Mana Tithe",1,75
"15","Lose Hope",1,75
"16","Geothermal Crevice",1,75
"17","Essence Scatter",1,75
"18","Thriving Grove",1,75
"19","Consider",4,73.5
"20","Goblin Sledder",2,73.3
"21","Reckless Impulse",9,73.1
"22","Kuldotha Rebirth",5,73
"23","Costly Plunder",6,72.9
"24","Step Through",2,72.7
"25","Tranquil Cove",2,72.7
"26","Secluded Steppe",11,72.3
"27","Trinket Mage",7,72.2
"28","Soul of Migration",3,72
"29","Late to Dinner",3,72
"30","Echoing Truth",12,71.4
"31","Golden Egg",7,71.4
"32","Archaeomancer",6,71.4
"33","Geomancer's Gambit",3,71.4
"34","Perplex",3,71.4
"35","Pharika's Libation",1,71.4
"36","Foundry Street Denizen",1,71.4
"37","Goblin Bushwhacker",1,71.4
"38","Goblin Cohort",1,71.4
"39","Mogg Conscripts",1,71.4
"40","Mogg War Marshal",1,71.4
"41","Mudbrawler Cohort",1,71.4
"42","Goblin Grenade",1,71.4
"43","Shred Memory",1,71.4
"44","Mana Geode",1,71.4
"45","Explore",1,71.4
"46","Krark-Clan Grunt",1,71.4
"47","Sage's Row Denizen",1,71.4
"48","Akroan Skyguard",1,71.4
"49","Healer's Hawk",1,71.4
"50","Lagonna-Band Trailblazer",1,71.4
