"","CardNames","DeckCount","WinrateAverage"
"1","Masked Vandal",1,88.9
"2","Sparksmith",1,88.9
"3","Echoing Decay",1,80
"4","Introduction to Prophecy",3,79.2
"5","Pyromatics",3,79.2
"6","Kor Sanctifiers",1,75
"7","Essence Scatter",1,75
"8","Nature's Chant",1,75
"9","Ramosian Rally",5,74.4
"10","Abrade",4,74.2
"11","Viridian Longbow",3,73.9
"12","Reckoner's Bargain",3,73.1
"13","Last Breath",2,72.7
"14","Light of Hope",4,71.9
"15","Circle of Protection: Green",7,71.4
"16","Blow Your House Down",1,71.4
"17","Mulldrifter",1,71.4
"18","Azure Fleet Admiral",1,71.4
"19","Benevolent Blessing",1,71.4
"20","Emerge Unscathed",1,71.4
"21","Karametra's Blessing",1,71.4
"22","Apostle's Blessing",1,71.4
"23","Beckon Apparition",1,71.4
"24","Double Cleave",1,71.4
"25","Fragmentize",1,71.4
"26","Season of Renewal",1,71.4
"27","Turn Aside",1,71.4
"28","Feldon's Cane",8,70.7
"29","Gigadrowse",2,70.6
"30","Hard Evidence",2,70.6
"31","Parapet",10,70.3
"32","Tormod's Crypt",9,70.1
"33","Swirling Sandstorm",5,70
"34","Kessig Flamebreather",3,70
"35","Disfigure",3,70
"36","Sage's Row Denizen",2,70
"37","Epic Confrontation",3,69.6
"38","Leave No Trace",8,69.4
"39","Stonehorn Dignitary",5,69.4
"40","Revoke Existence",21,69.3
"41","Geth's Verdict",2,69.2
"42","Unearth",2,69.2
"43","Lone Missionary",8,69.1
"44","Dust to Dust",42,69
"45","Spire Golem",4,69
"46","Weather the Storm",32,68.8
"47","Pharika's Libation",2,68.8
"48","Gurmag Angler",7,68.5
"49","Aura Flux",3,68.2
"50","Vulshok Morningstar",3,68.2
