"","CardNames","DeckCount","WinrateAverage"
"1","Swamp",94,66.7
"2","Great Furnace",94,66.8
"3","Ash Barrens",92,66.9
"4","Galvanic Blast",83,66.6
"5","Lightning Bolt",79,67.1
"6","Deadly Dispute",76,67.3
"7","Chromatic Star",76,67.3
"8","Vault of Whispers",75,67.2
"9","Makeshift Munitions",74,66.8
"10","Mountain",73,67.4
"11","Counterspell",72,67.2
"12","Drossforge Bridge",71,67.2
"13","Ichor Wellspring",70,67.4
"14","Gurmag Angler",65,65.8
"15","Faerie Seer",64,66.8
"16","Ninja of the Deep Hours",64,66.8
"17","Spellstutter Sprite",64,66.8
"18","Preordain",62,67
"19","Blood Fountain",61,66.2
"20","Myr Enforcer",60,66.3
"21","Plains",59,66.7
"22","Frogmite",53,66.2
"23","Disciple of the Vault",53,66.4
"24","Suffocating Fumes",51,66.2
"25","Thorn of the Black Rose",50,66.5
"26","Brainstorm",50,66.8
"27","Augur of Bolas",49,66.7
"28","Snow-Covered Island",49,66.6
"29","Mistvault Bridge",48,66.5
"30","Cast Down",47,66.9
"31","Silverbluff Bridge",45,65.8
"32","Snuff Out",44,66.9
"33","Island",44,67.7
"34","Experimental Synthesizer",44,65.4
"35","Darksteel Citadel",43,66.7
"36","Krark-Clan Shaman",42,66.5
"37","Dispel",40,67.7
"38","Thraben Inspector",39,67.5
"39","Boros Garrison",37,68
"40","Evolving Wilds",36,67.9
"41","Ice Tunnel",33,66.8
"42","Chainer's Edict",32,66.8
"43","Faithless Looting",32,68.1
"44","Seat of the Synod",32,68.1
"45","Electrickery",32,67.7
"46","Echoing Decay",31,66.2
"47","Terrarion",31,68.1
"48","Journey to Nowhere",31,67.7
"49","Forest",30,65.9
"50","Rally the Peasants",29,69.4
