"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Affinity - Dimir Faeries,Jund Ramp - Pinger   Storm - Boros Monarch,Affinity - Boros Bully / Flashback,Affinity - Dimir Faeries - Boros Bully / Flashback,Affinity - Dimir Faeries - Boros Bully / Flashback
"Tiers 1.5",Boros Bully / Flashback - Bogles - Izzet Faeries - Mono   Blue - Mono   Black   Control,Boros Bully / Flashback - Mono   Blue - Dimir Faeries - Mono   Black   Control,Dimir Faeries - Mono   Blue - Pinger   Storm - Izzet Faeries - Mono   Black   Control - Boros Monarch - Bogles,Mono   Blue - Izzet Faeries - Mono   Black   Control - Bogles - Pinger   Storm,Mono   Blue - Izzet Faeries - Mono   Black   Control - Bogles - Pinger   Storm
"Tiers 2",Burn - Pinger   Storm - Boros Monarch,Izzet Faeries - Affinity - Mono   Green   Aggro - Bogles - Burn,Burn - Jund Ramp,Boros Monarch - Burn - Jund Ramp,Boros Monarch - Burn - Jund Ramp
"Tiers 2.5",Jund Ramp - Mono   Green   Aggro - Orzhov Pestilence,Orzhov Pestilence,Mono   Green   Aggro - Orzhov Pestilence,Mono   Green   Aggro - Orzhov Pestilence,Mono   Green   Aggro - Orzhov Pestilence
