"","CardNames","DeckCount","WinrateAverage"
"1","Relic of Progenitus",130,67.2
"2","Pyroblast",108,67.6
"3","Gorilla Shaman",95,66.7
"4","Fiery Cannonade",84,66.5
"5","Duress",82,67.1
"6","Red Elemental Blast",80,66.7
"7","Dispel",69,66.7
"8","Electrickery",66,67.2
"9","Blue Elemental Blast",63,66.1
"10","Krark-Clan Shaman",57,67.8
"11","Flaring Pain",56,67.4
"12","Hydroblast",54,66.8
"13","Chainer's Edict",50,67.3
"14","Stormbound Geist",44,67.5
"15","Unexpected Fangs",42,66.1
"16","Suffocating Fumes",42,65.4
"17","Dust to Dust",42,69
"18","Nihil Spellbomb",39,65.5
"19","Cast Down",35,65.2
"20","Shenanigans",33,64.2
"21","Weather the Storm",32,68.8
"22","Gut Shot",30,66.7
"23","Echoing Truth",27,66.3
"24","Curfew",26,65.8
"25","Thorn of the Black Rose",23,67.6
"26","Revoke Existence",21,69.3
"27","Reaping the Graves",18,65.4
"28","Annul",16,66.7
"29","Smash to Smithereens",15,63.6
"30","Crimson Acolyte",15,64.9
"31","Lifelink",15,65.7
"32","Standard Bearer",14,65.3
"33","Pestilence",13,67.7
"34","Okiba-Gang Shinobi",13,67.3
"35","Martyr of Ashes",13,64.9
"36","Spell Pierce",13,65.3
"37","Ancient Grudge",13,65.2
"38","Firebrand Archer",11,67.5
"39","Ghitu Lavarunner",11,67.5
"40","Distress",10,67.1
"41","Parapet",10,70.3
"42","Essence Harvest",10,61.1
"43","Diabolic Edict",9,67.1
"44","Tormod's Crypt",9,70.1
"45","Negate",9,60.3
"46","Leave No Trace",8,69.4
"47","Young Wolf",8,63.6
"48","Circle of Protection: Red",8,61.8
"49","Lone Missionary",8,69.1
"50","Feldon's Cane",8,70.7
