"","CardNames","DeckCount","Winrate95Min"
"1","Deadly Dispute",76,63.3
"2","Chromatic Star",76,63.3
"3","Ichor Wellspring",70,63.2
"4","Ash Barrens",92,63.2
"5","Mountain",73,63.1
"6","Vault of Whispers",75,63.1
"7","Great Furnace",94,63.1
"8","Counterspell",72,63
"9","Drossforge Bridge",71,63
"10","Lightning Bolt",79,63
"11","Swamp",94,63
"12","Rally the Peasants",29,62.8
"13","Makeshift Munitions",74,62.7
"14","Galvanic Blast",83,62.7
"15","Preordain",62,62.5
"16","Island",44,62.3
"17","Faerie Seer",64,62.3
"18","Ninja of the Deep Hours",64,62.3
"19","Spellstutter Sprite",64,62.3
"20","Boros Garrison",37,62.1
"21","Dispel",40,62.1
"22","Crimson Fleet Commodore",21,62
"23","Snow-Covered Mountain",25,62
"24","Seat of the Synod",32,62
"25","Evolving Wilds",36,62
"26","Plains",59,62
"27","Witching Well",6,61.8
"28","Palace Sentinels",24,61.8
"29","Wind-Scarred Crag",27,61.8
"30","Faithless Looting",32,61.7
"31","Terrarion",31,61.7
"32","Thraben Inspector",39,61.7
"33","Brainstorm",50,61.7
"34","Myr Enforcer",60,61.7
"35","Cast Down",47,61.6
"36","Blood Fountain",61,61.6
"37","Snuff Out",44,61.5
"38","Augur of Bolas",49,61.5
"39","Disciple of the Vault",53,61.5
"40","Secluded Steppe",11,61.4
"41","Thoughtcast",28,61.4
"42","Thorn of the Black Rose",50,61.4
"43","Abrade",24,61.3
"44","Prismatic Strands",28,61.3
"45","Snow-Covered Island",49,61.3
"46","Mistvault Bridge",48,61.3
"47","Frogmite",53,61.3
"48","Gurmag Angler",65,61.3
"49","Electrickery",32,61.2
"50","Journey to Nowhere",31,61.2
