"","CardNames","DeckCount","WinrateAverage"
"1","Engineered Explosives",127,71.8
"2","Flusterstorm",126,72.6
"3","Mystical Dispute",113,72
"4","Unlicensed Hearse",96,72.9
"5","Veil of Summer",95,73
"6","Force of Vigor",91,73.4
"7","Boseiju, Who Endures",84,72.8
"8","Pithing Needle",83,71.3
"9","Dress Down",74,72.1
"10","Relic of Progenitus",72,71
"11","Subtlety",68,73.7
"12","Chalice of the Void",68,72.5
"13","Endurance",64,74.6
"14","Magus of the Moon",57,73.2
"15","Sanctifier en-Vec",53,71.8
"16","March of Otherworldly Light",52,72.6
"17","Necromentia",48,73.1
"18","Abrade",45,70.7
"19","Spell Pierce",45,72.3
"20","Blood Moon",45,71
"21","Tourach, Dread Cantor",43,71.2
"22","Path to Exile",42,72.5
"23","Leyline of the Void",42,70.8
"24","Teferi, Time Raveler",41,70.9
"25","Fury",39,72.3
"26","Nature's Claim",38,72.4
"27","Hallowed Moonlight",37,70.6
"28","Hidetsugu Consumes All",35,71.4
"29","Yorion, Sky Nomad",35,74.4
"30","Wear // Tear",34,69.4
"31","Fatal Push",33,71.6
"32","Lavinia, Azorius Renegade",33,73.2
"33","Hushbringer",32,72.8
"34","Tormod's Crypt",32,72.5
"35","Aether Gust",29,72.1
"36","Foundation Breaker",25,74.1
"37","Alpine Moon",25,69.8
"38","Supreme Verdict",24,74.2
"39","Soul-Guide Lantern",22,70.9
"40","Dismember",21,70.8
"41","Thoughtseize",21,72.3
"42","Emrakul, the Aeons Torn",21,68.6
"43","Prismatic Ending",21,68.8
"44","Jace, the Mind Sculptor",20,77.7
"45","Leyline of Sanctity",19,76
"46","Roiling Vortex",18,67.2
"47","Turn the Earth",18,73.3
"48","Rest in Peace",18,66.7
"49","Blacksmith's Skill",18,74.7
"50","Mana Leak",17,73.5
