"","CardNames","DeckCount","Winrate95Min"
"1","Misty Rainforest",140,71
"2","Breeding Pool",88,70
"3","Boseiju, Who Endures",97,70
"4","Steam Vents",197,70
"5","Windswept Heath",63,69.9
"6","Snow-Covered Island",59,69.7
"7","Otawara, Soaring City",129,69.7
"8","Spell Pierce",104,69.6
"9","Scalding Tarn",176,69.4
"10","Stomping Ground",117,69.3
"11","Endurance",45,69.2
"12","Unholy Heat",84,69.2
"13","Flooded Strand",116,69.2
"14","Wooded Foothills",136,69.2
"15","Wrenn and Six",82,69.1
"16","Forest",89,69.1
"17","Omnath, Locus of Creation",42,69
"18","Snow-Covered Forest",31,68.9
"19","Spirebluff Canal",63,68.9
"20","Hallowed Fountain",91,68.9
"21","Mishra's Bauble",82,68.7
"22","Expressive Iteration",89,68.7
"23","Ketria Triome",60,68.6
"24","Snow-Covered Plains",54,68.5
"25","Lightning Bolt",177,68.5
"26","Island",104,68.4
"27","Shardless Agent",42,68.2
"28","Violent Outburst",42,68.2
"29","Counterspell",66,68.2
"30","Fury",77,68.1
"31","Spell Snare",14,68
"32","Grief",50,68
"33","Bloodstained Mire",110,67.9
"34","Blood Crypt",108,67.9
"35","Steelshaper's Gift",48,67.8
"36","Esper Sentinel",55,67.8
"37","Temple Garden",51,67.8
"38","Ragavan, Nimble Pilferer",112,67.8
"39","Teferi, Time Raveler",82,67.7
"40","Abundant Growth",26,67.6
"41","Consider",38,67.6
"42","Prismatic Ending",40,67.6
"43","Puresteel Paladin",51,67.6
"44","Stoneforge Mystic",51,67.6
"45","Colossus Hammer",51,67.6
"46","Sigarda's Aid",51,67.6
"47","Verdant Catacombs",46,67.6
"48","Mountain",151,67.6
"49","Murktide Regent",37,67.5
"50","Ornithopter",50,67.5
