"","CardNames","DeckCount","Winrate95Min"
"1","Endurance",64,70.2
"2","Force of Vigor",91,69.8
"3","Flusterstorm",126,69.5
"4","Veil of Summer",95,69.4
"5","Subtlety",68,69.3
"6","Unlicensed Hearse",96,69.3
"7","Jace, the Mind Sculptor",20,69.2
"8","Boseiju, Who Endures",84,69.1
"9","Mystical Dispute",113,68.7
"10","Engineered Explosives",127,68.7
"11","Magus of the Moon",57,68.4
"12","Yorion, Sky Nomad",35,68.1
"13","Chalice of the Void",68,68.1
"14","Necromentia",48,68
"15","Dress Down",74,67.9
"16","Leyline of Sanctity",19,67.7
"17","Collective Brutality",15,67.5
"18","March of Otherworldly Light",52,67.3
"19","Pithing Needle",83,67.2
"20","Nature's Claim",38,66.8
"21","Path to Exile",42,66.7
"22","Spell Pierce",45,66.7
"23","Outland Liberator",13,66.6
"24","Supreme Verdict",24,66.6
"25","Lavinia, Azorius Renegade",33,66.6
"26","Fury",39,66.6
"27","Relic of Progenitus",72,66.6
"28","Foundation Breaker",25,66.5
"29","Sanctifier en-Vec",53,66.5
"30","Brazen Borrower",14,66.1
"31","Tormod's Crypt",32,66
"32","Hushbringer",32,65.9
"33","Tourach, Dread Cantor",43,65.7
"34","Obstinate Baloth",5,65.5
"35","Dead // Gone",15,65.5
"36","Blood Moon",45,65.5
"37","Aether Gust",29,65.4
"38","Iona, Shield of Emeria",3,65.3
"39","Fatal Push",33,65.3
"40","Leyline of the Void",42,65.3
"41","Abrade",45,65.3
"42","Hidetsugu Consumes All",35,65.1
"43","Teferi, Time Raveler",41,65.1
"44","Blacksmith's Skill",18,64.8
"45","Turn the Earth",18,64.8
"46","Hallowed Moonlight",37,64.4
"47","Thoughtseize",21,64.3
"48","Crime // Punishment",8,64
"49","Mana Leak",17,63.9
"50","Knight of Autumn",6,63.6
