"","CardNames","DeckCount","WinrateAverage"
"1","Warren Weirding",1,100
"2","Radiant Flames",1,100
"3","Cryptic Command",1,100
"4","Crashing Footfalls",1,100
"5","Fire // Ice",1,100
"6","Stomping Ground",1,100
"7","Thieving Skydiver",1,90
"8","Silence",2,87.5
"9","Ashen Rider",2,84.6
"10","Iona, Shield of Emeria",3,83.3
"11","Obstinate Baloth",5,82.4
"12","Knight of Autumn",6,81.2
"13","Kaito Shizuki",1,80
"14","Portable Hole",5,77.8
"15","Shark Typhoon",1,77.8
"16","Dragon's Claw",1,77.8
"17","Kozilek's Return",1,77.8
"18","Shore Up",1,77.8
"19","Tale's End",1,77.8
"20","Ashiok, Nightmare Muse",1,77.8
"21","Desert",1,77.8
"22","Otawara, Soaring City",1,77.8
"23","Isolate",1,77.8
"24","Hall of Storm Giants",1,77.8
"25","Jace, the Mind Sculptor",20,77.7
"26","Collective Brutality",15,77
"27","Outland Liberator",13,76.7
"28","Crime // Punishment",8,76.7
"29","Bojuka Bog",5,76.7
"30","Harbinger of the Tides",4,76.5
"31","Radiant Fountain",2,76.5
"32","Living End",7,76.3
"33","Brazen Borrower",14,76.1
"34","Leyline of Sanctity",19,76
"35","Ancient Grudge",4,75.9
"36","Dead // Gone",15,75.3
"37","Hydroid Krasis",6,75
"38","Island",5,75
"39","Scavenging Ooze",4,75
"40","Snapcaster Mage",2,75
"41","Spell Snare",2,75
"42","Valakut, the Molten Pinnacle",2,75
"43","Scapeshift",2,75
"44","Fracturing Gust",2,75
"45","Gemstone Caverns",2,75
"46","Inevitable Betrayal",2,75
"47","Duergar Hedge-Mage",2,75
"48","Possessed Portal",2,75
"49","Crumble to Dust",2,75
"50","Colossal Skyturtle",2,75
