"","Artist","NoCopies","Winrate"
"1","Rob Alexander",2530,0.722
"2","Christopher Rush",989,0.722
"3","Anastasia Ovchinnikova",772,0.737
"4","Mark Poole",562,0.723
"5","Simon Dominic",465,0.712
"6","Philip Straub",463,0.72
"7","Vance Kovacs",449,0.728
"8","Eric Deschamps",443,0.722
"9","Shelly Wan",427,0.74
"10","Chippy",427,0.724
"11","Vincent Proce",366,0.728
"12","Titus Lunter",361,0.71
"13","Raymond Swanland",345,0.699
"14","Chase Stone",342,0.72
"15","Alayna Danner",333,0.721
"16","Chris Rallis",330,0.711
"17","Raoul Vitale",318,0.723
"18","Kari Christensen",316,0.729
"19","Cyril Van Der Haegen",305,0.713
"20","Mike Bierek",302,0.72
"21","Jason Chan",301,0.748
"22","Chris Ostrowski",298,0.729
"23","Howard Lyon",288,0.725
"24","Ekaterina Burmak",288,0.721
"25","Adam Paquette",286,0.728
"26","Lake Hurwitz",286,0.725
"27","Aleksi Briclot",279,0.716
"28","Izzy",275,0.719
"29","David Martin",269,0.717
"30","Mark Zug",269,0.714
"31","Greg Staples",268,0.718
"32","John Stanko",267,0.718
"33","Mila Pesic",267,0.723
"34","Ryan Pancoast",263,0.725
"35","Dmitry Burmak",257,0.729
"36","Ron Spears",257,0.718
"37","Yeong-Hao Han",256,0.717
"38","Seb McKinnon",249,0.733
"39","Cristi Balanescu",247,0.711
"40","Svetlin Velinov",240,0.719
"41","Douglas Shuler",234,0.704
"42","Joseph Meehan",230,0.709
"43","John Avon",225,0.708
"44","Nicholas Gregory",221,0.737
"45","Tom Wänerstrand",215,0.722
"46","Jonas De Ro",213,0.709
"47","Dave Kendall",207,0.703
"48","Chris Rahn",202,0.74
"49","Amy Weber",193,0.73
"50","Greg Hildebrandt",192,0.723
"51","Anthony S. Waters",190,0.742
"52","Evan Shipard",187,0.725
"53","Sam Burley",185,0.729
"54","Jung Park",182,0.71
"55","Johannes Voss",179,0.715
"56","Cliff Childs",178,0.715
"57","Iain McCaig",177,0.722
"58","Steven Belledin",177,0.725
"59","Pete Venters",176,0.705
"60","Paul Scott Canavan",174,0.724
"61","Chris Seaman",173,0.726
"62","Alexander Forssberg",171,0.716
"63","Mark Tedin",171,0.686
"64","Anson Maddocks",169,0.733
"65","Deruchenko Alexander",169,0.715
"66","Richard Whitters",168,0.739
"67","Jesper Myrfors",168,0.716
"68","Adam Rex",165,0.71
"69","Martina Fackova",163,0.727
"70","Kev Walker",155,0.719
"71","Kieran Yanner",154,0.719
"72","Lucas Graciano",152,0.735
"73","Zezhou Chen",151,0.735
"74","Andrew Mar",149,0.717
"75","Dan Frazier",146,0.718
"76","Sidharth Chaturvedi",143,0.712
"77","Nils Hamm",140,0.727
"78","Franz Vohwinkel",139,0.711
"79","Daarken",135,0.713
"80","Terese Nielsen",135,0.694
"81","Warren Mahy",134,0.702
"82","DiTerlizzi",130,0.714
"83","Craig J Spearing",127,0.728
"84","Christine Choi",119,0.754
"85","Cynthia Sheppard",119,0.716
"86","James Paick",118,0.685
"87","Steve Argyle",116,0.706
"88","Jason Rainville",111,0.726
"89","Jean-Sébastien Rossbach",111,0.707
"90","Fred Fields",110,0.714
"91","Zoltan Boros",109,0.687
"92","Matt Stewart",106,0.736
"93","Martina Pilcerova",106,0.724
"94","Lie Setiawan",106,0.712
"95","Campbell White",104,0.71
"96","Jason A. Engle",97,0.739
"97","Scott Murphy",96,0.718
"98","Todd Lockwood",96,0.717
"99","Jesper Ejsing",95,0.699
"100","Lars Grant-West",92,0.734
"101","Dan Scott",92,0.713
"102","Bastien L. Deharme",91,0.732
"103","Igor Kieryluk",86,0.715
"104","Chris Cold",85,0.719
"105","Filip Burburan",82,0.742
"106","Richard Wright",80,0.715
"107","Heonhwa Choe",76,0.675
"108","Tomasz Jedruszek",76,0.713
"109","Michael Sutfin",73,0.683
"110","Jason Felix",69,0.696
"111","Yongjae Choi",68,0.737
"112","Marta Nael",67,0.718
"113","Wisnu Tan",66,0.703
"114","Wayne Reynolds",65,0.69
"115","John Matson",64,0.753
"116","Maria Zolotukhina",64,0.719
"117","Heather Hudson",60,0.76
"118","Noah Bradley",60,0.721
"119","Pat Morrissey",57,0.75
"120","Johan Grenier",56,0.784
"121","Livia Prima",56,0.699
"122","Mark A. Nelson",55,0.712
"123","Daniel Ljunggren",55,0.685
"124","Mark Winters",52,0.755
"125","Jim Nelson",49,0.689
"126","Tomas Giorello",46,0.738
"127","Viko Menezes",42,0.72
"128","Jaime Jones",40,0.707
"129","Carl Critchlow",39,0.712
"130","Volkan Baǵa",38,0.722
"131","Milivoj Ćeran",35,0.683
"132","Steve Prescott",35,0.708
"133","Wayne England",34,0.716
"134","Caio Monteiro",34,0.658
"135","Randy Gallegos",33,0.762
"136","Daniel Gelon",32,0.692
"137","Bruno Biazotto",32,0.692
"138","Karl Kopinski",31,0.72
"139","Jokubas Uogintas",28,0.724
"140","Michael Komarck",27,0.716
"141","Dimitar Marinski",27,0.694
"142","James Ryman",25,0.667
"143","Julian Kok Joon Wen",23,0.719
"144","Khang Le",23,0.695
"145","Matt Cavotta",23,0.745
"146","Bryan Sola",22,0.729
"147","Lucas Staniec",22,0.686
"148","E. M. Gist",22,0.667
"149","Tony Szczudlo",22,0.676
"150","Melissa A. Benson",21,0.739
"151","Drew Tucker",20,0.697
"152","Ilse Gort",20,0.697
"153","Scott M. Fischer",19,0.704
"154","Valera Lutfullina",19,0.655
"155","Hideaki Takamura",18,0.778
"156","Zoltan Boros & Gabor Szikszai",18,0.694
"157","Brom",18,0.697
"158","Donato Giancola",18,0.667
"159","Jim Murray",18,0.694
"160","Luca Zontini",17,0.704
"161","Christopher Moeller",17,0.739
"162","Edward P. Beard, Jr.",16,0.793
"163","Alex Horley-Orlandelli",16,0.696
"164","Min Yum",16,0.7
"165","Mark Romanoski",15,0.692
"166","Matt Thompson",15,0.667
"167","Antonio José Manzanedo",14,0.705
"168","Magali Villeneuve",14,0.75
"169","Ralph Horsley",14,0.7
"170","Wesley Burt",13,0.857
"171","Doug Chaffee",13,0.692
"172","Jeff Miracola",13,0.762
"173","Sam Wood",13,0.674
"174","Jarel Threat",13,0.65
"175","Lius Lasahido",13,0.706
"176","Eric Fortune",12,0.767
"177","Ravenna Tran",12,0.688
"178","Florian de Gesincourt",12,0.674
"179","Jakub Kasper",12,0.717
"180","Michael Phillippi",12,0.696
"181","Robin Olausson",12,0.696
"182","Mathias Kollros",12,0.7
"183","Austin Hsu",12,0.708
"184","Sam White",11,0.744
"185","Victor Adame Minguez",11,0.733
"186","Ben Thompson",11,0.667
"187","Chuck Lukacs",10,0.667
"188","Marc Simonetti",9,0.667
"189","Rovina Cai",9,0.654
"190","NéNé Thomas",9,0.725
"191","Sarah Finnigan",8,0.776
"192","Eytan Zana",8,0.736
"193","Jake Murray",8,0.875
"194","Darrell Riche",8,0.769
"195","Justin Murray",8,0.75
"196","Fariba Khamseh",8,0.636
"197","Zack Stella",7,0.739
"198","Mark Brill",7,0.688
"199","Jana Schirmer & Johannes Voss",7,0.727
"200","Dave Allsop",7,0.652
"201","Joe Slucher",6,0.688
"202","Tia Masic",6,0.643
"203","Aurore Folny",6,0.667
"204","Tommy Arnold",5,0.789
"205","Jeremy Jarvis",5,0.738
"206","David Gaillet",5,0.824
