"","CardNames","DeckCount","WinrateAverage"
"1","Ramosian Rally",1,85.7
"2","Epic Confrontation",2,75
"3","Viridian Longbow",2,75
"4","Circle of Protection: Green",5,74.3
"5","Reckoner's Bargain",3,73.1
"6","Feldon's Cane",7,72.5
"7","Revoke Existence",12,72.1
"8","Benevolent Blessing",1,71.4
"9","Emerge Unscathed",1,71.4
"10","Karametra's Blessing",1,71.4
"11","Apostle's Blessing",1,71.4
"12","Beckon Apparition",1,71.4
"13","Double Cleave",1,71.4
"14","Fragmentize",1,71.4
"15","Oblivion Ring",1,71.4
"16","Season of Renewal",1,71.4
"17","Turn Aside",1,71.4
"18","Lone Missionary",7,70.8
"19","Weather the Storm",20,69.4
"20","Parapet",5,69.4
"21","Disfigure",2,69.2
"22","Geth's Verdict",2,69.2
"23","Unearth",2,69.2
"24","Light of Hope",2,68.8
"25","Flaring Pain",27,68.5
"26","Lifelink",7,67.9
"27","Crimson Acolyte",7,67.9
"28","Dust to Dust",24,67.8
"29","Prismatic Strands",5,67.6
"30","Gut Shot",19,67.2
"31","Pestilence",4,66.7
"32","Gleeful Sabotage",4,66.7
"33","Leave No Trace",2,66.7
"34","Kessig Flamebreather",2,66.7
"35","Journey to Nowhere",2,66.7
"36","Sage's Row Denizen",1,66.7
"37","Exhume",1,66.7
"38","Darkness",1,66.7
"39","Mirrorshell Crab",1,66.7
"40","Repeal",1,66.7
"41","Snow-Covered Mountain",1,66.7
"42","Standard Bearer",5,65.8
"43","Tormod's Crypt",4,65.5
"44","Multani's Decree",4,65.4
"45","Duress",45,65.3
"46","Electrickery",35,65.3
"47","Reaping the Graves",7,65.2
"48","Pyroblast",56,65.1
"49","Relic of Progenitus",62,65
"50","Distress",3,65
