"","presence","winrate","low_winrate","comb_presence_winrate","meta_score"
"Tiers 1",Affinity,Boros Bully / Flashback - Boros Monarch,Unknown,Affinity - Unknown,Affinity - Unknown
"Tiers 1.5",Unknown - Dimir Faeries - Boros Monarch - Mono   Blue - Boros Bully / Flashback - Bogles,Unknown - Bogles - Mono   Green   Aggro - Jund Ramp,Boros Bully / Flashback - Boros Monarch - Affinity - Bogles - Mono   Blue,Boros Monarch - Boros Bully / Flashback - Bogles - Dimir Faeries - Mono   Blue,Boros Monarch - Boros Bully / Flashback - Bogles - Dimir Faeries - Mono   Blue
"Tiers 2",Izzet Faeries - Mono   Green   Aggro,Mono   Blue - Burn - Affinity - Dimir Faeries,Dimir Faeries - Mono   Green   Aggro - Jund Ramp,Mono   Green   Aggro - Jund Ramp,Mono   Green   Aggro - Jund Ramp
"Tiers 2.5",Burn - Jund Ramp,Izzet Faeries,Burn - Izzet Faeries,Burn - Izzet Faeries,Burn - Izzet Faeries
