"","CardNames","DeckCount","WinrateAverage"
"1","Unbridled Growth",1,80
"2","Parapet",1,77.8
"3","Reckless Impulse",2,76.5
"4","Lorehold Campus",5,75
"5","Seething Song",3,75
"6","Wedding Invitation",1,75
"7","Geothermal Crevice",1,75
"8","Secluded Steppe",8,73.3
"9","Kuldotha Rebirth",5,73
"10","Radiant Fountain",6,72.7
"11","Golden Egg",7,71.4
"12","Perplex",3,71.4
"13","Chromatic Sphere",2,71.4
"14","Akroan Skyguard",1,71.4
"15","Healer's Hawk",1,71.4
"16","Lagonna-Band Trailblazer",1,71.4
"17","Sacred Cat",1,71.4
"18","Emerge Unscathed",1,71.4
"19","Karametra's Blessing",1,71.4
"20","Light of Hope",1,71.4
"21","Benevolent Blessing",1,71.4
"22","Hyena Umbra",1,71.4
"23","Lifelink",1,71.4
"24","Alchemist's Vial",1,71.4
"25","Firebolt",1,71.4
"26","Goldmire Bridge",1,71.4
"27","Rally the Peasants",13,71.3
"28","Kessig Flamebreather",9,70.8
"29","Galvanic Relay",9,70.8
"30","Rite of Flame",9,70.8
"31","Manamorphose",9,70.8
"32","Peat Bog",9,70.8
"33","Sandstone Needle",9,70.8
"34","Cabal Ritual",10,70.4
"35","Dark Ritual",10,70.4
"36","Lotus Petal",10,70.4
"37","Feldon's Cane",8,70.2
"38","Spirited Companion",6,69.6
"39","Commune with Spirits",6,69.6
"40","Night's Whisper",12,69.4
"41","Guardian of the Guildpact",10,69.4
"42","Palace Sentinels",10,69.4
"43","Prismatic Strands",11,69.2
"44","Raven's Crime",2,69.2
"45","Soul of Migration",2,68.8
"46","Late to Dinner",2,68.8
"47","Razortide Bridge",2,68.8
"48","Archaeomancer",3,68.2
"49","Stonehorn Dignitary",3,68.2
"50","Oblivion Ring",3,68.2
