"","CardNames","DeckCount","WinrateAverage"
"1","Great Furnace",56,65.3
"2","Galvanic Blast",49,64.4
"3","Swamp",46,63.4
"4","Experimental Synthesizer",44,65.4
"5","Deadly Dispute",40,64.8
"6","Chromatic Star",40,64.8
"7","Makeshift Munitions",40,64.1
"8","Vault of Whispers",39,64.5
"9","Ichor Wellspring",37,64.2
"10","Mountain",36,66.3
"11","Lightning Bolt",35,65.1
"12","Gurmag Angler",35,62.4
"13","Drossforge Bridge",35,63.3
"14","Ash Barrens",32,62.6
"15","Plains",32,67.1
"16","Counterspell",31,61.7
"17","Myr Enforcer",31,63
"18","Blood Fountain",31,63
"19","Frogmite",30,62.7
"20","Disciple of the Vault",28,62.9
"21","Faerie Seer",28,60.8
"22","Ninja of the Deep Hours",28,60.8
"23","Spellstutter Sprite",28,60.8
"24","Silverbluff Bridge",25,62.9
"25","Mistvault Bridge",25,62.4
"26","Snow-Covered Island",24,60.4
"27","Darksteel Citadel",24,63.3
"28","Preordain",23,60.4
"29","Krark-Clan Shaman",23,64
"30","Reckoner's Bargain",23,63.2
"31","Thraben Inspector",22,67.5
"32","Boros Garrison",21,68
"33","Cast Down",20,63
"34","Suffocating Fumes",19,62
"35","Thorn of the Black Rose",18,62.3
"36","Island",17,62.9
"37","Moon-Circuit Hacker",17,60
"38","Augur of Bolas",17,59.6
"39","Brainstorm",17,59.6
"40","Electrickery",16,66.4
"41","Snuff Out",16,62
"42","Forest",16,66.4
"43","Journey to Nowhere",15,67.3
"44","Seeker of the Way",14,66.7
"45","Abrade",14,65.7
"46","Rustvale Bridge",14,67.3
"47","Rally the Peasants",13,71.3
"48","Wind-Scarred Crag",13,68.1
"49","Chainer's Edict",13,62.8
"50","Kor Skyfisher",13,66.3
