"","CardNames","DeckCount","Winrate95Min"
"1","Rally the Peasants",13,61
"2","Plains",32,60.6
"3","Great Furnace",56,60.4
"4","Secluded Steppe",8,60.3
"5","Mountain",36,59.9
"6","Boros Garrison",21,59.8
"7","Experimental Synthesizer",44,59.8
"8","Thraben Inspector",22,59.5
"9","Galvanic Blast",49,59.1
"10","Deadly Dispute",40,58.9
"11","Chromatic Star",40,58.9
"12","Lightning Bolt",35,58.7
"13","Night's Whisper",12,58.5
"14","Vault of Whispers",39,58.5
"15","Cabal Ritual",10,58.4
"16","Dark Ritual",10,58.4
"17","Lotus Petal",10,58.4
"18","Kessig Flamebreather",9,58.2
"19","Galvanic Relay",9,58.2
"20","Rite of Flame",9,58.2
"21","Manamorphose",9,58.2
"22","Peat Bog",9,58.2
"23","Sandstone Needle",9,58.2
"24","Ichor Wellspring",37,58.1
"25","Makeshift Munitions",40,58.1
"26","Lorehold Campus",5,57.8
"27","Prismatic Strands",11,57.8
"28","Swamp",46,57.8
"29","Wind-Scarred Crag",13,57.7
"30","Guardian of the Guildpact",10,57.5
"31","Palace Sentinels",10,57.5
"32","Journey to Nowhere",15,57.5
"33","Radiant Fountain",6,57.2
"34","Rustvale Bridge",14,57.1
"35","Forest",16,57
"36","Electrickery",16,56.9
"37","Drossforge Bridge",35,56.9
"38","Golden Egg",7,56.7
"39","Feldon's Cane",8,56.6
"40","Faithless Looting",12,56.3
"41","Seeker of the Way",14,56.3
"42","Myr Enforcer",31,56.2
"43","Blood Fountain",31,56.2
"44","Battle Screech",11,56.1
"45","Gurmag Angler",35,56.1
"46","Squadron Hawk",10,56
"47","Krark-Clan Shaman",23,56
"48","Kuldotha Rebirth",5,55.9
"49","Forgotten Cave",11,55.9
"50","Rancor",12,55.9
