"","CardNames","DeckCount","Winrate95Min"
"1","Flaring Pain",27,61.5
"2","Revoke Existence",12,61.4
"3","Weather the Storm",20,61.3
"4","Dust to Dust",24,60.3
"5","Relic of Progenitus",62,60.3
"6","Pyroblast",56,60.2
"7","Duress",45,59.8
"8","Electrickery",35,59
"9","Gut Shot",19,58.5
"10","Red Elemental Blast",36,58.5
"11","Feldon's Cane",7,58.3
"12","Fiery Cannonade",46,58.1
"13","Gorilla Shaman",43,57.9
"14","Circle of Protection: Green",5,56.7
"15","Krark-Clan Shaman",27,56.1
"16","Lone Missionary",7,55.9
"17","Dispel",32,55.7
"18","Chainer's Edict",20,54.9
"19","Blue Elemental Blast",31,54.4
"20","Unexpected Fangs",19,54.2
"21","Lifelink",7,53.7
"22","Crimson Acolyte",7,53.7
"23","Nihil Spellbomb",14,53.1
"24","Cast Down",20,52.9
"25","Suffocating Fumes",19,52.5
"26","Reckoner's Bargain",3,52.2
"27","Parapet",5,51.9
"28","Shenanigans",22,50.7
"29","Annul",11,50.3
"30","Reaping the Graves",7,49.8
"31","Prismatic Strands",5,49.5
"32","Echoing Truth",11,49.5
"33","Hydroblast",17,49.5
"34","Standard Bearer",5,48.6
"35","Curfew",14,48.5
"36","Stormbound Geist",14,47.9
"37","Epic Confrontation",2,47.6
"38","Viridian Longbow",2,47.6
"39","Ancient Grudge",7,47.5
"40","Gleeful Sabotage",4,47.2
"41","Scattershot Archer",6,46.7
"42","Pestilence",4,46
"43","Tormod's Crypt",4,45.7
"44","Dawnbringer Cleric",6,44.5
"45","Multani's Decree",4,44.3
"46","Makeshift Munitions",4,43.9
"47","Negate",6,43.3
"48","Ghitu Lavarunner",4,42.4
"49","Martyr of Ashes",4,42.4
"50","Ramosian Rally",1,42.1
