"","CardNames","DeckCount","WinrateAverage"
"1","Steam Vents",238,73.5
"2","Scalding Tarn",234,72.7
"3","Island",224,73.5
"4","Misty Rainforest",194,73.5
"5","Lightning Bolt",180,71.8
"6","Forest",174,74.2
"7","Flooded Strand",157,73.4
"8","Wooded Foothills",148,72.9
"9","Breeding Pool",148,73.7
"10","Stomping Ground",145,73.7
"11","Plains",145,73
"12","Mishra's Bauble",143,71.9
"13","Mountain",143,72.7
"14","Sacred Foundry",127,73.1
"15","Prismatic Ending",119,73.2
"16","Ragavan, Nimble Pilferer",115,71.6
"17","Unholy Heat",113,71.8
"18","Dragon's Rage Channeler",112,71.9
"19","Expressive Iteration",109,72.2
"20","Spirebluff Canal",108,72.8
"21","Bloodstained Mire",100,71.3
"22","Teferi, Time Raveler",100,73.5
"23","Urza's Saga",99,72.7
"24","Polluted Delta",98,71.7
"25","Raugrin Triome",94,74.4
"26","Snapcaster Mage",92,73.2
"27","Brazen Borrower",83,74.2
"28","Force of Negation",83,73.7
"29","Swamp",83,71.1
"30","Windswept Heath",83,73.1
"31","Blood Crypt",81,71.1
"32","Hallowed Fountain",80,72.4
"33","Counterspell",78,72.2
"34","Temple Garden",78,72.3
"35","Shadowspear",75,71.7
"36","Wrenn and Six",74,73.7
"37","Arid Mesa",74,71
"38","Fiery Islet",73,73.1
"39","Stoneforge Mystic",73,70.8
"40","Shardless Agent",72,74.4
"41","Ketria Triome",72,74.2
"42","Violent Outburst",71,74.6
"43","Springleaf Drum",70,72
"44","Archmage's Charm",68,72.7
"45","Inquisition of Kozilek",68,71.5
"46","Inkmoth Nexus",68,71.8
"47","Fury",66,75.4
"48","Murktide Regent",65,72.8
"49","Esper Sentinel",62,71.5
"50","Ornithopter",62,72.1
