"","Artist","NoCopies","Winrate"
"1","Rob Alexander",2754,0.727
"2","Christopher Rush",1277,0.726
"3","Anastasia Ovchinnikova",993,0.734
"4","Mark Poole",877,0.73
"5","John Stanko",751,0.72
"6","Philip Straub",693,0.727
"7","Eric Deschamps",678,0.724
"8","Chippy",615,0.723
"9","Shelly Wan",581,0.735
"10","Ron Spears",556,0.726
"11","Cyril Van Der Haegen",467,0.719
"12","Martina Fackova",448,0.719
"13","Yeong-Hao Han",448,0.733
"14","Adam Paquette",440,0.739
"15","Svetlin Velinov",435,0.724
"16","Simon Dominic",434,0.718
"17","Paul Scott Canavan",429,0.729
"18","Mark Zug",425,0.716
"19","Randy Vargas",422,0.746
"20","Titus Lunter",421,0.724
"21","Jesper Myrfors",420,0.731
"22","Jason Chan",419,0.711
"23","Chris Rallis",408,0.736
"24","Ekaterina Burmak",407,0.737
"25","Izzy",400,0.733
"26","Alayna Danner",395,0.724
"27","Jonas De Ro",379,0.731
"28","Kari Christensen",373,0.712
"29","Tomasz Jedruszek",360,0.72
"30","Franz Vohwinkel",344,0.722
"31","Howard Lyon",338,0.716
"32","Raymond Swanland",334,0.717
"33","Jung Park",330,0.725
"34","Anthony S. Waters",318,0.724
"35","Raoul Vitale",300,0.747
"36","Aleksi Briclot",298,0.707
"37","Mike Bierek",298,0.71
"38","Ryan Pancoast",294,0.729
"39","Cliff Childs",288,0.732
"40","Seb McKinnon",286,0.717
"41","Richard Whitters",284,0.746
"42","Mark Tedin",284,0.722
"43","Chase Stone",280,0.737
"44","John Avon",271,0.751
"45","Pete Venters",269,0.72
"46","Michael C. Hayes",269,0.714
"47","Christine Choi",262,0.734
"48","Lucas Graciano",257,0.725
"49","Daarken",253,0.718
"50","Chris Rahn",252,0.748
"51","Dmitry Burmak",251,0.719
"52","Volkan Baǵa",245,0.737
"53","Amy Weber",241,0.721
"54","Dave Kendall",236,0.714
"55","Tom Wänerstrand",235,0.73
"56","Douglas Shuler",227,0.722
"57","Todd Lockwood",227,0.718
"58","Terese Nielsen",226,0.726
"59","Erica Yang",223,0.732
"60","David Rapoza",220,0.721
"61","James Paick",214,0.72
"62","Vincent Proce",211,0.711
"63","David Martin",209,0.732
"64","Sam Burley",204,0.736
"65","Vance Kovacs",204,0.72
"66","Bastien L. Deharme",203,0.73
"67","Johannes Voss",199,0.753
"68","Evan Shipard",190,0.734
"69","Christopher Moeller",175,0.733
"70","Victor Adame Minguez",174,0.745
"71","Nicholas Gregory",171,0.704
"72","Matt Stewart",168,0.716
"73","Dan Scott",167,0.74
"74","Ben Thompson",167,0.719
"75","Kev Walker",164,0.7
"76","Anson Maddocks",163,0.714
"77","Jason Rainville",150,0.738
"78","Warren Mahy",150,0.712
"79","Kieran Yanner",146,0.72
"80","Michael Komarck",144,0.722
"81","Greg Staples",143,0.709
"82","Craig J Spearing",141,0.721
"83","Jason Felix",140,0.736
"84","Steve Argyle",139,0.689
"85","Johan Grenier",138,0.743
"86","Richard Wright",131,0.728
"87","Martina Pilcerova",130,0.746
"88","Lake Hurwitz",128,0.72
"89","Wisnu Tan",124,0.727
"90","Daniel Ljunggren",123,0.718
