"","CardNames","DeckCount","Winrate95Min"
"1","Forest",174,71.6
"2","Steam Vents",238,71.3
"3","Fury",66,71.2
"4","Island",224,71.2
"5","Prismari Command",50,71
"6","Misty Rainforest",194,71
"7","Breeding Pool",148,70.9
"8","Raugrin Triome",94,70.8
"9","Stomping Ground",145,70.8
"10","Violent Outburst",71,70.6
"11","Flooded Strand",157,70.6
"12","Brazen Borrower",83,70.5
"13","Shardless Agent",72,70.4
"14","Scalding Tarn",234,70.4
"15","Omnath, Locus of Creation",61,70.2
"16","Ketria Triome",72,70.2
"17","Plains",145,70.1
"18","Wooded Foothills",148,70.1
"19","Crashing Footfalls",37,70
"20","Teferi, Time Raveler",100,70
"21","Sacred Foundry",127,70
"22","Dead // Gone",30,69.9
"23","Force of Negation",83,69.9
"24","Prismatic Ending",119,69.9
"25","Mountain",143,69.8
"26","Gemstone Caverns",42,69.7
"27","Fire // Ice",56,69.6
"28","Wrenn and Six",74,69.6
"29","Snapcaster Mage",92,69.6
"30","Spirebluff Canal",108,69.5
"31","Urborg, Tomb of Yawgmoth",17,69.4
"32","Spire of Industry",7,69.3
"33","Urza's Saga",99,69.3
"34","Lightning Bolt",180,69.3
"35","Flamekin Harbinger",33,69.1
"36","Bonecrusher Giant",40,69.1
"37","Windswept Heath",83,69.1
"38","Fiery Islet",73,69
"39","Mishra's Bauble",143,69
"40","Cavern of Souls",49,68.9
"41","Expressive Iteration",109,68.9
"42","Solitude",59,68.7
"43","Risen Reef",34,68.6
"44","Dragon's Rage Channeler",112,68.6
"45","Murktide Regent",65,68.5
"46","Archmage's Charm",68,68.5
"47","Unholy Heat",113,68.5
"48","Utopia Sprawl",37,68.4
"49","Ragavan, Nimble Pilferer",115,68.4
"50","Yavimaya, Cradle of Growth",29,68.3
