"","CardNames","DeckCount","WinrateAverage"
"1","Engineered Explosives",186,72.2
"2","Mystical Dispute",180,73.9
"3","Force of Vigor",154,74.6
"4","Lurrus of the Dream-Den",146,71.6
"5","Chalice of the Void",137,73.3
"6","Endurance",127,74.1
"7","Alpine Moon",122,72.3
"8","Flusterstorm",106,73.6
"9","Sanctifier en-Vec",89,71.7
"10","Prismatic Ending",84,70.7
"11","Path to Exile",83,71.5
"12","Pithing Needle",81,72.8
"13","Foundation Breaker",79,74.6
"14","Void Mirror",76,72.3
"15","Blood Moon",75,74.2
"16","Soul-Guide Lantern",75,72.4
"17","Aether Gust",69,72.9
"18","Force of Negation",69,71.8
"19","Veil of Summer",67,72.3
"20","Subtlety",64,74.3
"21","Kozilek's Return",62,72.7
"22","Wear // Tear",61,71.3
"23","Seal of Cleansing",56,73
"24","Nihil Spellbomb",53,72.2
"25","Tormod's Crypt",52,71.6
"26","Abrade",49,72.9
"27","Manriki-Gusari",44,70.8
"28","Relic of Progenitus",41,72.6
"29","Drannith Magistrate",36,70.8
"30","Torpor Orb",36,72.3
"31","Brazen Borrower",35,71.4
"32","Kaheera, the Orphanguard",35,74.8
"33","Emrakul, the Aeons Torn",33,71.9
"34","Rest in Peace",31,71.1
"35","Ensnaring Bridge",30,71.9
"36","Kozilek, Butcher of Truth",30,72.5
"37","Shattering Spree",28,72.1
"38","Liquimetal Coating",28,73
"39","Anger of the Gods",28,72.6
"40","Thoughtseize",26,68.9
"41","Fracturing Gust",26,74.7
"42","Spell Pierce",26,71.6
"43","Grafdigger's Cage",24,70.4
"44","Walking Ballista",23,72.8
"45","Sundering Titan",23,73.2
"46","Dismember",22,72.1
"47","Gaea's Blessing",22,69.8
"48","Trinisphere",22,72.9
"49","Teferi, Time Raveler",21,75
"50","Celestial Purge",19,73.6
