"","CardNames","DeckCount","WinrateAverage"
"1","Maddening Cacophony",1,100
"2","World Breaker",1,100
"3","Kozilek's Return",1,100
"4","Brainstone",1,100
"5","Hall of Storm Giants",1,90
"6","Goblin Engineer",3,88.9
"7","Witching Well",3,88.9
"8","Silverbluff Bridge",3,88.9
"9","Grove of the Burnwillows",3,88.2
"10","Bojuka Bog",4,87.5
"11","Spitebellows",2,87.5
"12","Vesperlark",2,87.5
"13","Galvanic Blast",2,87.5
"14","Rest in Peace",4,86.4
"15","Prosperous Innkeeper",3,85.7
"16","Glimmervoid",4,85.2
"17","Cragcrown Pathway",2,84.6
"18","Hapatra, Vizier of Poisons",4,83.9
"19","Zulaport Cutthroat",4,83.9
"20","Spire of Industry",7,83.7
"21","Darkbore Pathway",4,82.8
"22","Tangled Florahedron",3,82.6
"23","Abrupt Decay",3,82.4
"24","Elixir of Immortality",3,81.8
"25","Endbringer",3,81.8
"26","Night's Whisper",2,81.8
"27","Geralf's Messenger",5,81.6
"28","Strangleroot Geist",5,81.6
"29","Wall of Roots",5,81.6
"30","Yawgmoth, Thran Physician",5,81.6
"31","Young Wolf",5,81.6
"32","Eldritch Evolution",5,81.6
"33","Chord of Calling",5,81.6
"34","Twilight Mire",5,81.6
"35","Archon of Cruelty",5,81.5
"36","Unburial Rites",5,81.5
"37","Unmarked Grave",5,81.5
"38","Khalni Garden",8,80.3
"39","Basilisk Collar",3,80
"40","Flayer Husk",1,80
"41","Essence Warden",1,80
"42","Reclamation Sage",1,80
"43","Grim Lavamancer",1,80
"44","Strike It Rich",1,80
"45","Lair of the Hydra",1,80
"46","Spreading Seas",6,79.5
"47","Crumbling Vestige",5,79.3
"48","Whir of Invention",5,79.3
"49","Sword of the Meek",5,79.3
"50","Thopter Foundry",5,79.3
