"","CardNames","DeckCount","Winrate95Min"
"1","Stomping Ground",96,70.1
"2","Eidolon of the Great Revel",39,69.3
"3","Deadly Dispute",35,69.1
"4","Soul-Scar Mage",70,69.1
"5","Den of the Bugbear",96,68.9
"6","Cemetery Gatekeeper",34,68.7
"7","Portable Hole",33,68.6
"8","Blightstep Pathway",62,68.5
"9","Chained to the Rocks",50,68.4
"10","Ketria Triome",66,68.4
"11","Mountain",138,68.4
"12","Zurgo Bellstriker",19,68.3
"13","Cauldron Familiar",26,68.3
"14","Witch's Oven",26,68.3
"15","Trail of Crumbs",26,68.3
"16","Korvold, Fae-Cursed King",34,68.3
"17","Mayhem Devil",34,68.3
"18","Blooming Marsh",34,68.3
"19","Darkbore Pathway",34,68.3
"20","Haunted Ridge",53,68.3
"21","Raugrin Triome",64,68.3
"22","Sylvan Caryatid",58,68.1
"23","Plains",113,68
"24","Bonecrusher Giant",50,67.9
"25","Sacred Foundry",71,67.9
"26","Cragcrown Pathway",54,67.8
"27","Chandra, Torch of Defiance",49,67.8
"28","Binding the Old Gods",26,67.7
"29","Sylvan Awakening",45,67.7
"30","Jeskai Ascendancy",45,67.7
"31","Rampaging Ferocidon",25,67.6
"32","Torbran, Thane of Red Fell",25,67.6
"33","Ramunap Ruins",35,67.6
"34","Overgrown Tomb",46,67.6
"35","Monastery Swiftspear",49,67.6
"36","Play with Fire",52,67.5
"37","Gilded Goose",46,67.4
"38","Consider",143,67.3
"39","Treasure Cruise",110,67.2
"40","Goblin Chainwhirler",28,67.1
"41","Battlefield Forge",41,67.1
"42","Sunpetal Grove",57,67.1
"43","Fatal Push",102,67.1
"44","Titan's Strength",30,67
"45","Hinterland Harbor",43,67
"46","Boros Charm",40,67
"47","Expressive Iteration",125,67
"48","Lightning Strike",26,66.9
"49","Glacial Fortress",68,66.8
"50","Island",156,66.8
