"","CardNames","DeckCount","WinrateAverage"
"1","Ashiok's Erasure",1,100
"2","Battle of Frost and Fire",1,100
"3","Oath of Chandra",1,100
"4","Evolutionary Leap",1,100
"5","Leyline of the Void",1,100
"6","Fateful Absence",1,100
"7","Faeburrow Elder",2,83.3
"8","Omnath, Locus of Creation",2,83.3
"9","Aethersphere Harvester",3,81.2
"10","Peak Eruption",2,80
"11","Tamiyo, Collector of Tales",5,78.6
"12","Malevolent Hermit",8,78
"13","Ray of Enfeeblement",21,77.8
"14","Sweltering Suns",3,77.8
"15","Leyline of Sanctity",3,77.8
"16","Kari Zev's Expertise",1,77.8
"17","Archon of Sun's Grace",1,77.8
"18","Deputy of Detention",1,77.8
"19","Destiny Spinner",1,77.8
"20","Alchemist's Gambit",1,77.8
"21","Kambal, Consul of Allocation",1,77.8
"22","Palace Siege",1,77.8
"23","Stensia Uprising",1,77.8
"24","Lantern of the Lost",6,77.1
"25","Nissa, Steward of Elements",2,76.9
"26","Mizzium Mortars",3,76.5
"27","Chandra's Defeat",8,76.3
"28","Spirit of the Labyrinth",4,76
"29","Binding the Old Gods",28,75.9
"30","Abrupt Decay",10,75.9
"31","Chained to the Rocks",9,75.8
"32","Searing Blood",26,75.3
"33","Flame-Blessed Bolt",21,75
"34","Shark Typhoon",9,75
"35","Shadows' Verdict",4,75
"36","Cemetery Gatekeeper",3,75
"37","Parasitic Grasp",3,75
"38","Brutal Cathar",3,75
"39","Cavalier of Dawn",2,75
"40","Moment of Craving",2,75
"41","Gideon, Ally of Zendikar",2,75
"42","Toski, Bearer of Secrets",2,75
"43","Dispel",2,75
"44","Fading Hope",2,75
"45","Darksteel Citadel",1,75
"46","God-Pharaoh's Statue",1,75
"47","Tormod's Crypt",1,75
"48","Collective Brutality",1,75
"49","Hydroid Krasis",1,75
"50","Scorching Dragonfire",1,75
