"","CardNames","DeckCount","WinrateAverage"
"1","Cavalier of Dawn",1,100
"2","Charming Prince",1,100
"3","Old Rutstein",1,100
"4","Eidolon of Rhetoric",2,88.9
"5","Deafening Silence",3,86.4
"6","Glasspool Mimic",3,84
"7","Moon-Blessed Cleric",3,84
"8","Renegade Rallier",3,84
"9","Yorion, Sky Nomad",3,84
"10","Enigmatic Incarnation",3,84
"11","Nylea's Presence",3,84
"12","Omen of the Forge",3,84
"13","Tamiyo, Collector of Tales",2,83.3
"14","Faeburrow Elder",2,83.3
"15","Deputy of Detention",3,82.6
"16","Tolsimir, Friend to Wolves",4,82.4
"17","Knight of Autumn",4,81.2
"18","Castle Embereth",4,80
"19","Magmatic Channeler",1,80
"20","Kari Zev, Skyship Raider",10,79.6
"21","Kenrith, the Returned King",8,79.2
"22","The Meathook Massacre",4,78.1
"23","Wolfwillow Haven",5,77.8
"24","Radiant Flames",5,77.8
"25","Behold the Beyond",3,77.8
"26","Dark Petition",3,77.8
"27","Swan Song",3,77.8
"28","Lofty Denial",3,77.8
"29","Archon of Sun's Grace",1,77.8
"30","Blink of an Eye",1,77.8
"31","Sheltered Thicket",1,77.8
"32","Zurgo Bellstriker",19,76.6
"33","Adanto Vanguard",6,76.5
"34","Lava Coil",9,76.1
"35","Fiery Temper",11,76
"36","Eldritch Evolution",5,76
"37","Sweltering Suns",4,76
"38","Cauldron Familiar",26,75.6
"39","Witch's Oven",26,75.6
"40","Trail of Crumbs",26,75.6
"41","Archfiend's Vessel",8,75.5
"42","Deadly Dispute",35,75.3
"43","Voldaren Epicure",14,75.3
"44","Silence",12,75.3
"45","Rampaging Ferocidon",25,75.2
"46","Torbran, Thane of Red Fell",25,75.2
"47","Eidolon of the Great Revel",39,75
"48","Binding the Old Gods",26,75
"49","Insolent Neonate",2,75
"50","Dispel",2,75
