"","Artist","NoCopies","Winrate"
"1","Rob Alexander",1700,0.712
"2","Magali Villeneuve",975,0.701
"3","Jonas De Ro",899,0.717
"4","Johannes Voss",846,0.707
"5","Adam Paquette",779,0.714
"6","Douglas Shuler",731,0.714
"7","Svetlin Velinov",708,0.707
"8","Eric Deschamps",701,0.707
"9","Ekaterina Burmak",668,0.705
"10","Zezhou Chen",598,0.705
"11","Anastasia Ovchinnikova",590,0.706
"12","Slawomir Maniak",576,0.715
"13","Daarken",536,0.705
"14","Steve Argyle",496,0.724
"15","Dan Scott",482,0.706
"16","Victor Adame Minguez",433,0.723
"17","John Howe",397,0.7
"18","Kieran Yanner",395,0.701
"19","Tomasz Jedruszek",392,0.699
"20","Noah Bradley",380,0.697
"21","Aleksi Briclot",375,0.712
"22","John Stanko",374,0.71
"23","Daniel Ljunggren",365,0.701
"24","Mark Poole",362,0.696
"25","Titus Lunter",362,0.689
"26","Cynthia Sheppard",336,0.706
"27","Wylie Beckert",328,0.719
"28","Chase Stone",324,0.724
"29","John Avon",322,0.703
"30","Sam Burley",305,0.715
"31","Chris Rallis",298,0.694
"32","Franz Vohwinkel",281,0.7
"33","Winona Nelson",277,0.699
"34","Volkan Baǵa",277,0.692
"35","Wesley Burt",276,0.717
"36","Jason Rainville",273,0.711
"37","Anson Maddocks",273,0.673
"38","Karl Kopinski",267,0.71
"39","Igor Kieryluk",267,0.694
"40","Dan Frazier",260,0.697
"41","Zoltan Boros",246,0.709
"42","Christine Choi",245,0.714
"43","Piotr Dura",244,0.716
"44","Jesper Myrfors",239,0.713
"45","Randy Vargas",237,0.719
"46","Howard Lyon",227,0.701
"47","Ravenna Tran",225,0.731
"48","Campbell White",225,0.747
"49","Aaron Miller",221,0.733
"50","James Ryman",217,0.688
"51","Ryan Yee",210,0.697
"52","Chris Rahn",210,0.716
"53","Izzy",209,0.697
"54","Andreas Rocha",207,0.729
"55","Fred Fields",202,0.69
"56","Ryan Pancoast",200,0.702
"57","Seb McKinnon",197,0.7
"58","G-host Lee",195,0.72
"59","Dave Kendall",188,0.718
"60","Lie Setiawan",184,0.699
"61","Anna Steinbauer",181,0.707
"62","Andreas Zafiratos",174,0.707
"63","Lucas Graciano",169,0.709
"64","Darrell Riche",162,0.725
"65","Cyril Van Der Haegen",156,0.75
"66","Tyler Jacobson",155,0.739
