"","CardNames","DeckCount","WinrateAverage"
"1","Island",156,69.6
"2","Consider",143,70.3
"3","Mountain",138,71.4
"4","Expressive Iteration",125,70.2
"5","Plains",113,71.3
"6","Treasure Cruise",110,70.6
"7","Fatal Push",102,70.7
"8","Opt",100,70
"9","Steam Vents",100,69.6
"10","Stomping Ground",96,73.8
"11","Den of the Bugbear",96,72.4
"12","Swamp",88,69.7
"13","Temple Garden",84,70.2
"14","Fabled Passage",83,70
"15","Hall of Storm Giants",80,69.9
"16","Galvanic Iteration",80,69.2
"17","Forest",74,70.3
"18","Hallowed Fountain",71,71
"19","Sacred Foundry",71,72.1
"20","Soul-Scar Mage",70,73.2
"21","Thing in the Ice",69,69.2
"22","Glacial Fortress",68,71.1
"23","Riverglide Pathway",68,68.8
"24","Spirebluff Canal",68,69.2
"25","Lightning Axe",67,68.8
"26","Ketria Triome",66,72.9
"27","Arclight Phoenix",65,69.1
"28","Botanical Sanctum",65,71
"29","Thoughtseize",65,70.2
"30","Raugrin Triome",64,72.8
"31","Flame-Blessed Bolt",64,69.2
"32","Stormcarved Coast",63,69.1
"33","Chart a Course",62,68.9
"34","Pieces of the Puzzle",62,68.9
"35","Blightstep Pathway",62,73
"36","Dig Through Time",59,69.5
"37","Sylvan Caryatid",58,73
"38","Sunpetal Grove",57,72
"39","Hive of the Eye Tyrant",57,70
"40","Castle Locthwain",56,70.1
"41","Temporal Trespass",55,69.1
"42","Inspiring Vantage",55,71.4
"43","Needleverge Pathway",55,70.6
"44","Cragcrown Pathway",54,72.9
"45","Haunted Ridge",53,73.3
"46","Mutavault",53,69
"47","Play with Fire",52,72.5
"48","Fiery Impulse",51,68.1
"49","Chained to the Rocks",50,73.6
"50","Bonecrusher Giant",50,72.9
