"","CardNames","DeckCount","WinrateAverage"
"1","Kroxa, Titan of Death's Hunger",1,100
"2","Gemstone Caverns",1,100
"3","Khalni Garden",2,87.5
"4","Shatterstorm",2,87.5
"5","Blast Zone",2,87.5
"6","Cling to Dust",2,81.8
"7","Meddling Mage",2,81
"8","Kozilek, Butcher of Truth",2,81
"9","Cavern of Souls",5,80.6
"10","Bitterblossom",1,80
"11","Blacksmith's Skill",1,80
"12","Dark Confidant",1,80
"13","Duress",1,80
"14","Collector Ouphe",1,80
"15","Gaddock Teeg",1,80
"16","Bojuka Bog",2,78.9
"17","Aven Mindcensor",2,78.6
"18","Boseiju, Who Endures",8,78
"19","Tireless Tracker",1,77.8
"20","Experimental Frenzy",1,77.8
"21","Defense Grid",1,77.8
"22","Jegantha, the Wellspring",1,77.8
"23","Nature's Claim",2,76.9
"24","Ashiok, Dream Render",4,76.7
"25","Fatal Push",3,76.7
"26","Flusterstorm",7,75.6
"27","Wear // Tear",8,75
"28","Dismember",3,75
"29","Blossoming Calm",2,75
"30","Shadowspear",2,75
"31","Deputy of Detention",1,75
"32","Kataki, War's Wage",1,75
"33","The Reality Chip",1,75
"34","Lavinia, Azorius Renegade",1,75
"35","Otawara, Soaring City",1,75
"36","Radiant Fountain",1,75
"37","Alpine Moon",21,74.3
"38","Prismari Command",4,74.1
"39","Engineered Explosives",37,74
"40","Force of Vigor",27,73.9
"41","Outland Liberator",3,73.9
"42","Portable Hole",3,73.9
"43","Blood Moon",14,73.7
"44","Pact of Negation",3,73.7
"45","Ingot Chewer",3,73.7
"46","Endurance",15,73.3
"47","Emrakul, the Promised End",3,73.3
"48","Dauthi Voidwalker",2,73.3
"49","Aether Gust",5,73.2
"50","Relic of Progenitus",30,73.1
