"","Artist","NoCopies","Winrate"
"1","Rob Alexander",616,0.718
"2","Anastasia Ovchinnikova",201,0.726
"3","Eric Deschamps",193,0.709
"4","Christopher Rush",191,0.719
"5","John Stanko",164,0.713
"6","Simon Dominic",158,0.722
"7","Chippy",156,0.742
"8","Mark Poole",144,0.722
"9","Titus Lunter",141,0.713
"10","Philip Straub",133,0.721
"11","Aleksi Briclot",131,0.734
"12","Jung Park",129,0.704
"13","Svetlin Velinov",119,0.673
"14","Shelly Wan",118,0.719
"15","Howard Lyon",118,0.712
"16","Martina Fackova",116,0.722
"17","Cyril Van Der Haegen",115,0.7
"18","Adam Paquette",112,0.738
"19","Jason Chan",111,0.711
"20","Kari Christensen",110,0.725
"21","Vincent Proce",104,0.712
"22","Vance Kovacs",100,0.731
"23","Mike Bierek",92,0.695
"24","Randy Vargas",89,0.748
"25","Michael C. Hayes",89,0.706
"26","John Avon",83,0.776
"27","Ron Spears",80,0.739
"28","Jesper Myrfors",76,0.704
"29","Dmitry Burmak",76,0.698
"30","Izzy",72,0.715
"31","Chris Rallis",72,0.689
"32","Amy Weber",72,0.69
"33","Ryan Pancoast",71,0.733
"34","Alayna Danner",70,0.73
"35","Raoul Vitale",68,0.707
"36","Jean-Sébastien Rossbach",68,0.721
"37","Lake Hurwitz",67,0.726
"38","Yeong-Hao Han",65,0.699
"39","Iain McCaig",65,0.71
"40","Tom Wänerstrand",63,0.718
"41","Seb McKinnon",62,0.69
"42","Anthony S. Waters",61,0.731
"43","Chase Stone",60,0.709
"44","Daarken",59,0.732
"45","Tomasz Jedruszek",59,0.723
"46","Franz Vohwinkel",59,0.708
"47","Evan Shipard",55,0.709
"48","Paul Scott Canavan",53,0.709
"49","Pete Venters",53,0.689
"50","Todd Lockwood",48,0.737
"51","Lucas Graciano",47,0.723
"52","Greg Staples",47,0.727
"53","Chris Rahn",46,0.697
"54","Douglas Shuler",45,0.716
"55","Raymond Swanland",45,0.713
"56","Kieran Yanner",44,0.711
"57","Zezhou Chen",44,0.735
"58","Chris Ostrowski",42,0.754
"59","Anson Maddocks",42,0.711
"60","Cliff Childs",42,0.738
"61","Christine Choi",42,0.688
"62","Warren Mahy",40,0.739
"63","Filip Burburan",40,0.719
"64","Lars Grant-West",40,0.707
"65","Richard Whitters",36,0.729
"66","Greg Hildebrandt",36,0.684
"67","Jonas De Ro",34,0.69
"68","Mark Zug",34,0.709
"69","Nicholas Elias",32,0.736
"70","James Paick",32,0.738
"71","Sam Burley",31,0.708
"72","Jason Rainville",31,0.759
"73","Matt Stewart",31,0.721
"74","Steven Belledin",30,0.73
"75","Johannes Voss",29,0.742
"76","Campbell White",29,0.752
"77","Yongjae Choi",29,0.682
"78","Kev Walker",29,0.705
"79","Terese Nielsen",29,0.677
"80","Dan Frazier",27,0.694
"81","Mark Tedin",27,0.656
"82","Christopher Moeller",25,0.73
"83","David Martin",24,0.75
"84","Dan Scott",24,0.762
"85","Steve Argyle",24,0.659
"86","Nicholas Gregory",23,0.69
"87","Pat Morrissey",22,0.717
"88","Martina Pilcerova",22,0.683
"89","Volkan Baǵa",21,0.733
"90","Jim Nelson",21,0.69
"91","Scott Murphy",20,0.806
"92","Jeff Miracola",20,0.757
"93","Craig J Spearing",20,0.697
"94","Nils Hamm",20,0.593
"95","Michael Sutfin",19,0.694
"96","Darrell Riche",18,0.762
"97","Grzegorz Rutkowski",18,0.656
"98","Zoltan Boros",17,0.722
"99","Justin Murray",16,0.708
"100","Cynthia Sheppard",15,0.723
"101","Bastien L. Deharme",15,0.667
"102","Richard Wright",14,0.708
"103","Dave Kendall",14,0.717
"104","Heonhwa Choe",14,0.704
"105","Heather Hudson",14,0.718
"106","Tomas Giorello",13,0.75
"107","Michael Komarck",13,0.719
"108","Stephen Tappin",12,0.75
"109","Chris Seaman",12,0.739
"110","Alexander Forssberg",12,0.75
"111","Dimitar Marinski",12,0.636
"112","Lucas Staniec",11,0.743
"113","Lie Setiawan",11,0.719
"114","Adam Rex",11,0.676
"115","Ben Thompson",10,0.719
"116","Ralph Horsley",10,0.611
"117","Jesper Ejsing",10,0.655
"118","Wayne Reynolds",10,0.595
"119","Jaime Jones",9,0.744
"120","rk post",9,0.731
"121","Andrey Kuzinskiy",9,0.704
"122","Khang Le",8,0.806
"123","Julian Kok Joon Wen",8,0.683
"124","Wayne England",8,0.757
"125","Donato Giancola",8,0.778
"126","Milivoj Ćeran",8,0.75
"127","Brian Snõddy",8,0.75
"128","Fariba Khamseh",8,0.714
"129","Wisnu Tan",8,0.643
"130","Andrew Mar",8,0.667
"131","Antonio José Manzanedo",7,0.806
"132","Jana Schirmer & Johannes Voss",7,0.778
"133","Willian Murai",7,0.667
"134","Karl Kopinski",7,0.667
"135","Fiona Hsieh",6,0.733
"136","Iris Compiet",6,0.727
"137","Daniel Ljunggren",6,0.639
"138","Austin Hsu",6,0.667
"139","Zoltan Boros & Gabor Szikszai",5,0.806
"140","Jason A. Engle",5,0.737
"141","Alex Horley-Orlandelli",5,0.654
"142","David Palumbo",5,0.613
"143","Mike Dringenberg",5,0.611
"144","Lius Lasahido",5,0.733
"145","Tommy Arnold",4,0.75
"146","Victor Adame Minguez",4,0.769
"147","Jeremy Enecio",4,0.8
"148","Wesley Burt",4,0.8
"149","Bryon Wackwitz",4,0.8
